Timestamp,INDI_Outer.disturbance,INDI_Outer.disturbance_f,INDI_Outer.disturbance_a
24937,0.0,0.0,0.0
24957,0.0,0.0,0.0
24977,0.0,0.0,0.0
24997,0.0,0.0,0.0
25017,0.0,0.0,0.0
25037,0.0,0.0,0.0
25057,0.0,0.0,0.0
25077,0.0,0.0,0.0
25097,0.0,0.0,0.0
25117,0.0,0.0,0.0
25137,0.0,0.0,0.0
25157,0.0,0.0,0.0
25177,0.0,0.0,0.0
25197,0.0,0.0,0.0
25217,0.0,0.0,0.0
25237,0.0,0.0,0.0
25257,0.0,0.0,0.0
25277,0.0,0.0,0.0
25297,0.0,0.0,0.0
25317,0.0,0.0,0.0
25337,0.0,0.0,0.0
25357,0.0,0.0,0.0
25377,0.0,0.0,0.0
25397,0.0,0.0,0.0
25417,0.0,0.0,0.0
25437,0.0,0.0,0.0
25457,0.0,0.0,0.0
25477,0.0,0.0,0.0
25497,0.0,0.0,0.0
25517,0.0,0.0,0.0
25537,0.0,0.0,0.0
25557,0.0,0.0,0.0
25577,0.0,0.0,0.0
25597,0.0,0.0,0.0
25617,0.0,0.0,0.0
25637,0.0,0.0,0.0
25657,0.0,0.0,0.0
25677,0.0,0.0,0.0
25697,0.0,0.0,0.0
25717,0.0,0.0,0.0
25737,0.0,0.0,0.0
25757,0.0,0.0,0.0
25777,0.0,0.0,0.0
25797,0.0,0.0,0.0
25817,0.0,0.0,0.0
25837,0.0,0.0,0.0
25857,0.0,0.0,0.0
25877,0.0,0.0,0.0
25897,0.0,0.0,0.0
25917,0.0,0.0,0.0
25937,0.0,0.0,0.0
25957,0.0,0.0,0.0
25977,0.0,0.0,0.0
25997,0.0,0.0,0.0
26017,0.0,0.0,0.0
26037,0.0,0.0,0.0
26057,0.0,0.0,0.0
26077,0.0,0.0,0.0
26097,0.0,0.0,0.0
26117,0.0,0.0,0.0
26137,0.0,0.0,0.0
26157,0.0,0.0,0.0
26177,0.0,0.0,0.0
26197,0.0,0.0,0.0
26217,0.0,0.0,0.0
26237,0.0,0.0,0.0
26257,0.0,0.0,0.0
26277,0.0,0.0,0.0
26297,0.0,0.0,0.0
26317,0.0,0.0,0.0
26337,0.0,0.0,0.0
26357,0.0,0.0,0.0
26377,0.0,0.0,0.0
26397,0.0,0.0,0.0
26417,0.0,0.0,0.0
26437,0.0,0.0,0.0
26457,0.0,0.0,0.0
26477,0.0,0.0,0.0
26497,0.0,0.0,0.0
26517,0.0,0.0,0.0
26537,0.0,0.0,0.0
26557,0.0,0.0,0.0
26577,0.0,0.0,0.0
26597,0.0,0.0,0.0
26617,0.0,0.0,0.0
26637,0.0,0.0,0.0
26657,0.0,0.0,0.0
26677,0.0,0.0,0.0
26697,0.0,0.0,0.0
26717,0.0,0.0,0.0
26737,0.0,0.0,0.0
26757,0.0,0.0,0.0
26777,0.0,0.0,0.0
26797,0.0,0.0,0.0
26817,0.0,0.0,0.0
26837,0.0,0.0,0.0
26857,0.0,0.0,0.0
26877,0.0,0.0,0.0
26897,0.0,0.0,0.0
26917,0.0,0.0,0.0
26937,0.0,0.0,0.0
26957,0.0,0.0,0.0
26977,0.0,0.0,0.0
26997,0.0,0.0,0.0
27017,0.0,0.0,0.0
27037,0.0,0.0,0.0
27057,0.0,0.0,0.0
27077,0.0,0.0,0.0
27097,0.0,0.0,0.0
27117,0.0,0.0,0.0
27137,0.0,0.0,0.0
27157,0.0,0.0,0.0
27177,0.0,0.0,0.0
27197,0.0,0.0,0.0
27217,0.0,0.0,0.0
27237,0.0,0.0,0.0
27257,0.0,0.0,0.0
27277,0.0,0.0,0.0
27297,0.0,0.0,0.0
27317,0.0,0.0,0.0
27337,0.0,0.0,0.0
27357,0.0,0.0,0.0
27377,0.0,0.0,0.0
27397,0.0,0.0,0.0
27417,0.0,0.0,0.0
27437,0.0,0.0,0.0
27457,0.0,0.0,0.0
27477,0.0,0.0,0.0
27497,0.0,0.0,0.0
27517,0.0,0.0,0.0
27537,0.0,0.0,0.0
27557,0.0,0.0,0.0
27577,0.0,0.0,0.0
27597,0.0,0.0,0.0
27617,0.0,0.0,0.0
27637,0.0,0.0,0.0
27657,0.0,0.0,0.0
27677,0.0,0.0,0.0
27697,0.0,0.0,0.0
27717,0.0,0.0,0.0
27737,0.0,0.0,0.0
27757,0.0,0.0,0.0
27777,0.0,0.0,0.0
27797,0.0,0.0,0.0
27817,0.0,0.0,0.0
27837,0.0,0.0,0.0
27857,0.0,0.0,0.0
27877,0.0,0.0,0.0
27897,0.0,0.0,0.0
27917,0.0,0.0,0.0
27937,0.0,0.0,0.0
27957,0.0,0.0,0.0
27977,0.0,0.0,0.0
27997,0.0,0.0,0.0
28017,0.0,0.0,0.0
28037,0.0,0.0,0.0
28057,0.0,0.0,0.0
28077,0.0,0.0,0.0
28097,0.0,0.0,0.0
28117,0.0,0.0,0.0
28137,0.0,0.0,0.0
28157,0.0,0.0,0.0
28177,0.0,0.0,0.0
28197,0.0,0.0,0.0
28217,0.0,0.0,0.0
28237,0.0,0.0,0.0
28257,0.0,0.0,0.0
28277,0.0,0.0,0.0
28297,0.0,0.0,0.0
28317,0.0,0.0,0.0
28337,0.0,0.0,0.0
28357,0.0,0.0,0.0
28377,0.0,0.0,0.0
28397,0.0,0.0,0.0
28417,0.0,0.0,0.0
28437,0.0,0.0,0.0
28457,0.0,0.0,0.0
28477,0.0,0.0,0.0
28497,0.0,0.0,0.0
28517,0.0,0.0,0.0
28537,0.0,0.0,0.0
28557,0.0,0.0,0.0
28577,0.0,0.0,0.0
28597,0.0,0.0,0.0
28617,0.0,0.0,0.0
28637,0.0,0.0,0.0
28657,0.0,0.0,0.0
28677,0.0,0.0,0.0
28697,0.0,0.0,0.0
28717,0.0,0.0,0.0
28737,0.0,0.0,0.0
28757,0.0,0.0,0.0
28777,0.0,0.0,0.0
28797,0.0,0.0,0.0
28817,0.0,0.0,0.0
28837,0.0,0.0,0.0
28857,0.0,0.0,0.0
28877,0.0,0.0,0.0
28897,0.0,0.0,0.0
28917,0.0,0.0,0.0
28937,0.0,0.0,0.0
28957,0.0,0.0,0.0
28977,0.0,0.0,0.0
28997,0.0,0.0,0.0
29017,0.0,0.0,0.0
29037,0.0,0.0,0.0
29057,0.0,0.0,0.0
29077,0.0,0.0,0.0
29097,0.0,0.0,0.0
29117,0.0,0.0,0.0
29137,0.0,0.0,0.0
29157,0.0,0.0,0.0
29177,0.0,0.0,0.0
29197,0.0,0.0,0.0
29217,0.0,0.0,0.0
29237,0.0,0.0,0.0
29257,0.0,0.0,0.0
29277,0.0,0.0,0.0
29297,0.0,0.0,0.0
29317,0.0,0.0,0.0
29337,0.0,0.0,0.0
29357,0.0,0.0,0.0
29377,0.0,0.0,0.0
29397,0.0,0.0,0.0
29417,0.0,0.0,0.0
29437,0.0,0.0,0.0
29457,0.0,0.0,0.0
29477,0.0,0.0,0.0
29497,0.0,0.0,0.0
29517,0.0,0.0,0.0
29537,0.0,0.0,0.0
29557,0.0,0.0,0.0
29577,0.0,0.0,0.0
29597,0.0,0.0,0.0
29617,0.0,0.0,0.0
29637,0.0,0.0,0.0
29657,0.0,0.0,0.0
29677,0.0,0.0,0.0
29697,0.0,0.0,0.0
29717,0.0,0.0,0.0
29737,0.0,0.0,0.0
29757,0.0,0.0,0.0
29777,0.0,0.0,0.0
29797,0.0,0.0,0.0
29817,0.0,0.0,0.0
29837,0.0,0.0,0.0
29857,0.0,0.0,0.0
29877,0.0,0.0,0.0
29897,0.0,0.0,0.0
29917,0.0,0.0,0.0
29937,0.0,0.0,0.0
29957,0.0,0.0,0.0
29977,0.0,0.0,0.0
29997,0.0,0.0,0.0
30017,0.0,0.0,0.0
30037,0.0,0.0,0.0
30057,0.0,0.0,0.0
30077,0.0,0.0,0.0
30097,0.0,0.0,0.0
30117,0.0,0.0,0.0
30137,0.0,0.0,0.0
30157,0.0,0.0,0.0
30177,0.0,0.0,0.0
30197,0.0,0.0,0.0
30217,0.0,0.0,0.0
30237,0.0,0.0,0.0
30257,0.0,0.0,0.0
30277,0.0,0.0,0.0
30297,0.0,0.0,0.0
30317,0.0,0.0,0.0
30337,0.0,0.0,0.0
30357,0.0,0.0,0.0
30377,0.0,0.0,0.0
30397,0.0,0.0,0.0
30417,0.0,0.0,0.0
30437,0.0,0.0,0.0
30457,0.0,0.0,0.0
30477,0.0,0.0,0.0
30497,0.0,0.0,0.0
30517,0.0,0.0,0.0
30537,0.0,0.0,0.0
30557,0.0,0.0,0.0
30577,0.0,0.0,0.0
30597,0.0,0.0,0.0
30617,0.0,0.0,0.0
30637,0.0,0.0,0.0
30657,0.0,0.0,0.0
30677,0.0,0.0,0.0
30697,0.0,0.0,0.0
30717,0.0,0.0,0.0
30737,0.0,0.0,0.0
30757,0.0,0.0,0.0
30777,0.0,0.0,0.0
30797,0.0,0.0,0.0
30817,0.0,0.0,0.0
30837,0.0,0.0,0.0
30857,0.0,0.0,0.0
30877,0.0,0.0,0.0
30897,0.0,0.0,0.0
30917,0.0,0.0,0.0
30937,0.0,0.0,0.0
30957,0.0,0.0,0.0
30977,0.0,0.0,0.0
30997,0.0,0.0,0.0
31017,0.0,0.0,0.0
31037,0.0,0.0,0.0
31057,0.0,0.0,0.0
31077,0.0,0.0,0.0
31097,0.0,0.0,0.0
31117,0.0,0.0,0.0
31137,0.0,0.0,0.0
31157,0.0,0.0,0.0
31177,0.0,0.0,0.0
31197,0.0,0.0,0.0
31217,0.0,0.0,0.0
31237,0.0,0.0,0.0
31257,0.0,0.0,0.0
31277,0.0,0.0,0.0
31297,0.0,0.0,0.0
31317,0.0,0.0,0.0
31337,0.0,0.0,0.0
31357,0.0,0.0,0.0
31377,0.0,0.0,0.0
31397,0.0,0.0,0.0
31417,0.0,0.0,0.0
31437,0.0,0.0,0.0
31457,0.0,0.0,0.0
31477,0.0,0.0,0.0
31497,0.0,0.0,0.0
31517,0.0,0.0,0.0
31537,0.0,0.0,0.0
31557,0.0,0.0,0.0
31577,0.0,0.0,0.0
31597,0.0,0.0,0.0
31617,0.0,0.0,0.0
31637,0.0,0.0,0.0
31657,0.0,0.0,0.0
31677,0.0,0.0,0.0
31697,0.0,0.0,0.0
31717,0.0,0.0,0.0
31737,0.0,0.0,0.0
31757,0.0,0.0,0.0
31777,0.0,0.0,0.0
31797,0.0,0.0,0.0
31817,0.0,0.0,0.0
31837,0.0,0.0,0.0
31857,0.0,0.0,0.0
31877,0.0,0.0,0.0
31897,0.0,0.0,0.0
31917,0.0,0.0,0.0
31937,0.0,0.0,0.0
31957,0.0,0.0,0.0
31977,0.0,0.0,0.0
31997,0.0,0.0,0.0
32017,0.0,0.0,0.0
32037,0.0,0.0,0.0
32057,0.0,0.0,0.0
32077,0.0,0.0,0.0
32097,0.0,0.0,0.0
32117,0.0,0.0,0.0
32137,0.0,0.0,0.0
32157,0.0,0.0,0.0
32177,0.0,0.0,0.0
32197,0.0,0.0,0.0
32217,0.0,0.0,0.0
32237,0.0,0.0,0.0
32257,0.0,0.0,0.0
32277,0.0,0.0,0.0
32297,0.0,0.0,0.0
32317,0.0,0.0,0.0
32337,0.0,0.0,0.0
32357,0.0,0.0,0.0
32377,0.0,0.0,0.0
32397,0.0,0.0,0.0
32417,0.0,0.0,0.0
32437,0.0,0.0,0.0
32457,0.0,0.0,0.0
32477,0.0,0.0,0.0
32497,0.0,0.0,0.0
32517,0.0,0.0,0.0
32537,0.0,0.0,0.0
32557,0.0,0.0,0.0
32577,0.0,0.0,0.0
32597,0.0,0.0,0.0
32617,0.0,0.0,0.0
32637,0.0,0.0,0.0
32657,0.0,0.0,0.0
32677,0.0,0.0,0.0
32697,0.0,0.0,0.0
32717,0.0,0.0,0.0
32737,0.0,0.0,0.0
32757,0.0,0.0,0.0
32777,0.0,0.0,0.0
32797,0.0,0.0,0.0
32817,0.0,0.0,0.0
32837,0.0,0.0,0.0
32857,0.0,0.0,0.0
32877,0.0,0.0,0.0
32897,0.0,0.0,0.0
32917,0.0,0.0,0.0
32937,0.0,0.0,0.0
32957,0.0,0.0,0.0
32977,0.0,0.0,0.0
32997,0.0,0.0,0.0
33017,0.0,0.0,0.0
33037,0.0,0.0,0.0
33057,0.0,0.0,0.0
33077,0.0,0.0,0.0
33097,0.0,0.0,0.0
33117,0.0,0.0,0.0
33137,0.0,0.0,0.0
33157,0.0,0.0,0.0
33177,0.0,0.0,0.0
33197,0.0,0.0,0.0
33217,0.0,0.0,0.0
33237,0.0,0.0,0.0
33257,0.0,0.0,0.0
33277,0.0,0.0,0.0
33297,0.0,0.0,0.0
33317,0.0,0.0,0.0
33337,0.0,0.0,0.0
33357,0.0,0.0,0.0
33377,0.0,0.0,0.0
33397,0.0,0.0,0.0
33417,0.0,0.0,0.0
33437,0.0,0.0,0.0
33457,0.0,0.0,0.0
33477,0.0,0.0,0.0
33497,0.0,0.0,0.0
33517,0.0,0.0,0.0
33537,0.0,0.0,0.0
33557,0.0,0.0,0.0
33577,0.0,0.0,0.0
33597,0.0,0.0,0.0
33617,0.0,0.0,0.0
33637,0.0,0.0,0.0
33657,0.0,0.0,0.0
33677,0.0,0.0,0.0
33697,0.0,0.0,0.0
33717,0.0,0.0,0.0
33737,0.0,0.0,0.0
33757,0.0,0.0,0.0
33777,0.0,0.0,0.0
33797,0.0,0.0,0.0
33817,0.0,0.0,0.0
33837,0.0,0.0,0.0
33857,0.0,0.0,0.0
33877,0.0,0.0,0.0
33897,0.0,0.0,0.0
33917,0.0,0.0,0.0
33937,0.0,0.0,0.0
33957,0.0,0.0,0.0
33977,0.0,0.0,0.0
33997,0.0,0.0,0.0
34017,0.0,0.0,0.0
34037,0.0,0.0,0.0
34057,0.0,0.0,0.0
34077,0.0,0.0,0.0
34097,0.0,0.0,0.0
34117,0.0,0.0,0.0
34137,0.0,0.0,0.0
34157,0.0,0.0,0.0
34177,0.0,0.0,0.0
34197,0.0,0.0,0.0
34217,0.0,0.0,0.0
34237,0.0,0.0,0.0
34257,0.0,0.0,0.0
34277,0.0,0.0,0.0
34297,0.0,0.0,0.0
34317,0.0,0.0,0.0
34337,0.0,0.0,0.0
34357,0.0,0.0,0.0
34377,0.0,0.0,0.0
34397,0.0,0.0,0.0
34417,0.0,0.0,0.0
34437,0.0,0.0,0.0
34457,0.0,0.0,0.0
34477,0.0,0.0,0.0
34497,0.0,0.0,0.0
34517,0.0,0.0,0.0
34537,0.0,0.0,0.0
34557,0.0,0.0,0.0
34577,0.0,0.0,0.0
34597,0.0,0.0,0.0
34617,0.0,0.0,0.0
34637,0.0,0.0,0.0
34657,0.0,0.0,0.0
34677,0.0,0.0,0.0
34697,0.0,0.0,0.0
34717,0.0,0.0,0.0
34737,0.0,0.0,0.0
34757,0.0,0.0,0.0
34777,0.0,0.0,0.0
34797,0.0,0.0,0.0
34817,0.0,0.0,0.0
34837,0.0,0.0,0.0
34857,0.0,0.0,0.0
34877,0.0,0.0,0.0
34897,0.0,0.0,0.0
34917,0.0,0.0,0.0
34937,0.0,0.0,0.0
34957,0.0,0.0,0.0
34977,0.0,0.0,0.0
34997,0.0,0.0,0.0
35017,0.0,0.0,0.0
35037,0.0,0.0,0.0
35057,0.0,0.0,0.0
35077,0.0,0.0,0.0
35097,0.0,0.0,0.0
35117,0.0,0.0,0.0
35137,0.0,0.0,0.0
35157,0.0,0.0,0.0
35177,0.0,0.0,0.0
35197,0.0,0.0,0.0
35217,0.0,0.0,0.0
35237,0.0,0.0,0.0
35257,0.0,0.0,0.0
35277,0.0,0.0,0.0
35297,0.0,0.0,0.0
35317,0.0,0.0,0.0
35337,0.0,0.0,0.0
35357,0.0,0.0,0.0
35377,0.0,0.0,0.0
35397,0.0,0.0,0.0
35417,0.0,0.0,0.0
35437,0.0,0.0,0.0
35457,0.0,0.0,0.0
35477,0.0,0.0,0.0
35497,0.0,0.0,0.0
35517,0.0,0.0,0.0
35537,0.0,0.0,0.0
35557,0.0,0.0,0.0
35577,0.0,0.0,0.0
35597,0.0,0.0,0.0
35617,0.0,0.0,0.0
35637,0.0,0.0,0.0
35657,0.0,0.0,0.0
35677,0.0,0.0,0.0
35697,0.0,0.0,0.0
35717,0.0,0.0,0.0
35737,0.0,0.0,0.0
35757,0.0,0.0,0.0
35777,0.0,0.0,0.0
35797,0.0,0.0,0.0
35817,0.0,0.0,0.0
35837,0.0,0.0,0.0
35857,0.0,0.0,0.0
35877,0.0,0.0,0.0
35897,0.0,0.0,0.0
35917,0.0,0.0,0.0
35937,0.0,0.0,0.0
35957,0.0,0.0,0.0
35977,0.0,0.0,0.0
35997,0.0,0.0,0.0
36017,0.0,0.0,0.0
36037,0.0,0.0,0.0
36057,0.0,0.0,0.0
36077,0.0,0.0,0.0
36097,0.0,0.0,0.0
36117,0.0,0.0,0.0
36137,0.0,0.0,0.0
36157,0.0,0.0,0.0
36177,0.0,0.0,0.0
36197,0.0,0.0,0.0
36217,0.0,0.0,0.0
36237,0.0,0.0,0.0
36257,0.0,0.0,0.0
36277,0.0,0.0,0.0
36297,0.0,0.0,0.0
36317,0.0,0.0,0.0
36337,0.0,0.0,0.0
36357,0.0,0.0,0.0
36377,0.0,0.0,0.0
36397,0.0,0.0,0.0
36417,0.0,0.0,0.0
36437,0.0,0.0,0.0
36457,0.0,0.0,0.0
36477,0.0,0.0,0.0
36497,0.0,0.0,0.0
36517,0.0,0.0,0.0
36537,0.0,0.0,0.0
36557,0.0,0.0,0.0
36577,0.0,0.0,0.0
36597,0.0,0.0,0.0
36617,0.0,0.0,0.0
36637,0.0,0.0,0.0
36657,0.0,0.0,0.0
36677,0.0,0.0,0.0
36697,0.0,0.0,0.0
36717,0.0,0.0,0.0
36737,0.0,0.0,0.0
36757,0.0,0.0,0.0
36777,0.0,0.0,0.0
36797,0.0,0.0,0.0
36817,0.0,0.0,0.0
36837,0.0,0.0,0.0
36857,0.0,0.0,0.0
36877,0.0,0.0,0.0
36897,0.0,0.0,0.0
36917,0.0,0.0,0.0
36937,0.0,0.0,0.0
36957,0.0,0.0,0.0
36977,0.0,0.0,0.0
36997,0.0,0.0,0.0
37017,0.0,0.0,0.0
37037,0.0,0.0,0.0
37057,0.0,0.0,0.0
37077,0.0,0.0,0.0
37097,0.0,0.0,0.0
37117,0.0,0.0,0.0
37137,0.0,0.0,0.0
37157,0.0,0.0,0.0
37177,0.0,0.0,0.0
37197,0.0,0.0,0.0
37217,0.0,0.0,0.0
37237,0.0,0.0,0.0
37257,0.0,0.0,0.0
37277,0.0,0.0,0.0
37297,0.0,0.0,0.0
37317,0.0,0.0,0.0
37337,0.0,0.0,0.0
37357,0.0,0.0,0.0
37377,0.0,0.0,0.0
37397,0.0,0.0,0.0
37417,0.0,0.0,0.0
37437,0.0,0.0,0.0
37457,0.0,0.0,0.0
37477,0.0,0.0,0.0
37497,0.0,0.0,0.0
37517,0.0,0.0,0.0
37537,0.0,0.0,0.0
37557,0.0,0.0,0.0
37577,0.0,0.0,0.0
37597,0.0,0.0,0.0
37617,0.0,0.0,0.0
37637,0.0,0.0,0.0
37657,0.0,0.0,0.0
37677,0.0,0.0,0.0
37697,0.0,0.0,0.0
37717,0.0,0.0,0.0
37737,0.0,0.0,0.0
37757,0.0,0.0,0.0
37777,0.0,0.0,0.0
37797,0.0,0.0,0.0
37817,0.0,0.0,0.0
37837,0.0,0.0,0.0
37857,0.0,0.0,0.0
37877,0.0,0.0,0.0
37897,0.0,0.0,0.0
37917,0.0,0.0,0.0
37937,0.0,0.0,0.0
37957,0.0,0.0,0.0
37977,0.0,0.0,0.0
37997,0.0,0.0,0.0
38017,0.0,0.0,0.0
38037,0.0,0.0,0.0
38057,0.0,0.0,0.0
38077,0.0,0.0,0.0
38097,0.0,0.0,0.0
38117,0.0,0.0,0.0
38137,0.0,0.0,0.0
38157,0.0,0.0,0.0
38177,0.0,0.0,0.0
38197,0.0,0.0,0.0
38217,0.0,0.0,0.0
38237,0.0,0.0,0.0
38257,0.0,0.0,0.0
38277,0.0,0.0,0.0
38297,0.0,0.0,0.0
38317,0.0,0.0,0.0
38337,0.0,0.0,0.0
38357,0.0,0.0,0.0
38377,0.0,0.0,0.0
38397,0.0,0.0,0.0
38417,0.0,0.0,0.0
38437,0.0,0.0,0.0
38457,0.0,0.0,0.0
38477,0.0,0.0,0.0
38497,0.0,0.0,0.0
38517,0.0,0.0,0.0
38537,0.0,0.0,0.0
38557,0.0,0.0,0.0
38577,0.0,0.0,0.0
38597,0.0,0.0,0.0
38617,0.0,0.0,0.0
38637,0.0,0.0,0.0
38657,0.0,0.0,0.0
38677,0.0,0.0,0.0
38697,0.0,0.0,0.0
38717,0.0,0.0,0.0
38737,0.0,0.0,0.0
38757,0.0,0.0,0.0
38777,0.0,0.0,0.0
38797,0.0,0.0,0.0
38817,0.0,0.0,0.0
38837,0.0,0.0,0.0
38857,0.0,0.0,0.0
38877,0.0,0.0,0.0
38897,0.0,0.0,0.0
38917,0.0,0.0,0.0
38937,0.0,0.0,0.0
38957,0.0,0.0,0.0
38977,0.0,0.0,0.0
38997,0.0,0.0,0.0
39017,0.0,0.0,0.0
39037,0.0,0.0,0.0
39057,0.0,0.0,0.0
39077,0.0,0.0,0.0
39097,0.0,0.0,0.0
39117,0.0,0.0,0.0
39137,0.0,0.0,0.0
39157,0.0,0.0,0.0
39177,0.0,0.0,0.0
39197,0.0,0.0,0.0
39217,0.0,0.0,0.0
39237,0.0,0.0,0.0
39257,0.0,0.0,0.0
39277,0.8174999952316284,0.1960553079843521,0.021483490243554115
39297,0.8174999952316284,0.5498185157775879,0.1266116499900818
39317,0.8174999952316284,0.7683703303337097,0.28068941831588745
39337,0.8174999952316284,0.8455530405044556,0.42880159616470337
39357,0.8174999952316284,0.8502204418182373,0.5445412993431091
39377,0.8174999952316284,0.8350679278373718,0.6259344220161438
39397,0.8174999952316284,0.8226721882820129,0.6810911893844604
39417,0.8174999952316284,0.8171085715293884,0.7188481092453003
39437,0.8174999952316284,0.8159627914428711,0.7455110549926758
39457,0.8174999952316284,0.8164535760879517,0.7648658156394958
39477,0.8174999952316284,0.8170944452285767,0.7790974974632263
39497,0.8174999952316284,0.8174526691436768,0.78956538438797
39517,0.8174999952316284,0.8175641298294067,0.7972232103347778
39537,0.8174999952316284,0.8175595998764038,0.8027936816215515
39557,0.8174999952316284,0.8175297379493713,0.8068321943283081
39577,0.8174999952316284,0.8175092935562134,0.8097579479217529
39597,0.8174999952316284,0.8175013065338135,0.81187903881073
39617,0.8174999952316284,0.8175008296966553,0.8134183883666992
39637,0.8174999952316284,0.8175016641616821,0.8145363926887512
39657,0.8174999952316284,0.8175024390220642,0.8153484463691711
39677,0.8174999952316284,0.8175031542778015,0.8159383535385132
39697,0.8174999952316284,0.8175039291381836,0.8163670301437378
39717,0.8174999952316284,0.8175041079521179,0.8166783452033997
39737,0.8174999952316284,0.8175040483474731,0.8169044852256775
39757,0.8174999952316284,0.8175038695335388,0.8170686364173889
39777,0.8174999952316284,0.8175039291381836,0.8171878457069397
39797,0.8174999952316284,0.8175041079521179,0.8172743916511536
39817,0.8174999952316284,0.8175040483474731,0.8173372745513916
39837,0.8174999952316284,0.8175038695335388,0.8173829317092896
39857,0.8174999952316284,0.8175039291381836,0.8174160718917847
39877,0.8174999952316284,0.8175041079521179,0.8174401521682739
39897,0.8174999952316284,0.8175040483474731,0.8174577355384827
39917,0.8174999952316284,0.8175038695335388,0.8174704313278198
39937,0.8174999952316284,0.8175039291381836,0.81747967004776
39957,0.8174999952316284,0.8175041079521179,0.8174864053726196
39977,0.8174999952316284,0.8175040483474731,0.8174911737442017
39997,0.8174999952316284,0.8175038695335388,0.8174946308135986
40017,0.8174999952316284,0.8175039291381836,0.8174972534179688
40037,0.8174999952316284,0.8175041079521179,0.8174991011619568
40057,0.8174999952316284,0.8175040483474731,0.8175004124641418
40077,0.8174999952316284,0.8175038695335388,0.817501425743103
40097,0.8174999952316284,0.8175039291381836,0.8175020217895508
40117,0.8174999952316284,0.8175041079521179,0.8175026178359985
40137,0.8174999952316284,0.8175040483474731,0.8175031542778015
40157,0.8174999952316284,0.8175038695335388,0.8175032138824463
40177,0.8174999952316284,0.8175039291381836,0.8175032138824463
40197,0.8174999952316284,0.8175041079521179,0.8175032138824463
40217,0.8174999952316284,0.8175040483474731,0.8175032138824463
40237,0.8174999952316284,0.8175038695335388,0.8175032138824463
40257,0.8174999952316284,0.8175039291381836,0.8175032138824463
40277,0.8174999952316284,0.8175041079521179,0.8175032138824463
40297,0.8174999952316284,0.8175040483474731,0.8175032138824463
40317,0.8174999952316284,0.8175038695335388,0.8175032138824463
40337,0.8174999952316284,0.8175039291381836,0.8175032138824463
40357,0.8174999952316284,0.8175041079521179,0.8175032138824463
40377,0.8174999952316284,0.8175040483474731,0.8175032138824463
40397,0.8174999952316284,0.8175038695335388,0.8175032138824463
40417,0.8174999952316284,0.8175039291381836,0.8175032138824463
40437,0.8174999952316284,0.8175041079521179,0.8175032138824463
40457,0.8174999952316284,0.8175040483474731,0.8175032138824463
40477,0.8174999952316284,0.8175038695335388,0.8175032138824463
40497,0.8174999952316284,0.8175039291381836,0.8175032138824463
40517,0.8174999952316284,0.8175041079521179,0.8175032138824463
40537,0.8174999952316284,0.8175039291381836,0.8175032138824463
40557,0.8174999952316284,0.8175038695335388,0.8175032138824463
40577,0.8174999952316284,0.8175040483474731,0.8175032138824463
40597,0.8174999952316284,0.8175041079521179,0.8175032138824463
40617,0.8174999952316284,0.8175039291381836,0.8175032138824463
40637,0.8174999952316284,0.8175038695335388,0.8175032138824463
40657,0.8174999952316284,0.8175040483474731,0.8175032138824463
40677,0.8174999952316284,0.8175041079521179,0.8175032138824463
40697,0.8174999952316284,0.8175039291381836,0.8175032138824463
40717,0.8174999952316284,0.8175038695335388,0.8175032138824463
40737,0.8174999952316284,0.8175040483474731,0.8175032138824463
40757,0.8174999952316284,0.8175041079521179,0.8175032138824463
40777,0.8174999952316284,0.8175039291381836,0.8175032138824463
40797,0.8174999952316284,0.8175038695335388,0.8175032138824463
40817,0.8174999952316284,0.8175040483474731,0.8175032138824463
40837,0.8174999952316284,0.8175041079521179,0.8175032138824463
40857,0.8174999952316284,0.8175039291381836,0.8175032138824463
40877,0.8174999952316284,0.8175038695335388,0.8175032138824463
40897,0.8174999952316284,0.8175040483474731,0.8175032138824463
40917,0.8174999952316284,0.8175041079521179,0.8175032138824463
40937,0.8174999952316284,0.8175039291381836,0.8175032138824463
40957,0.8174999952316284,0.8175038695335388,0.8175032138824463
40977,0.8174999952316284,0.8175040483474731,0.8175032138824463
40997,0.8174999952316284,0.8175041079521179,0.8175032138824463
41017,0.8174999952316284,0.8175039291381836,0.8175032138824463
41037,0.8174999952316284,0.8175038695335388,0.8175032138824463
41057,0.8174999952316284,0.8175040483474731,0.8175032138824463
41077,0.8174999952316284,0.8175041079521179,0.8175032138824463
41097,0.8174999952316284,0.8175039291381836,0.8175032138824463
41117,0.8174999952316284,0.8175038695335388,0.8175032138824463
41137,0.8174999952316284,0.8175040483474731,0.8175032138824463
41157,0.8174999952316284,0.8175041079521179,0.8175032138824463
41177,0.8174999952316284,0.8175039291381836,0.8175032138824463
41197,0.8174999952316284,0.8175038695335388,0.8175032138824463
41217,0.8174999952316284,0.8175040483474731,0.8175032138824463
41237,0.8174999952316284,0.8175041079521179,0.8175032138824463
41257,0.8174999952316284,0.8175039291381836,0.8175032138824463
41277,0.8174999952316284,0.8175038695335388,0.8175032138824463
41297,0.8174999952316284,0.8175040483474731,0.8175032138824463
41317,0.8174999952316284,0.8175041079521179,0.8175032138824463
41337,0.8174999952316284,0.8175039291381836,0.8175032138824463
41357,0.8174999952316284,0.8175038695335388,0.8175032138824463
41377,0.8174999952316284,0.8175040483474731,0.8175032138824463
