tick,controller.r_roll,controller.r_pitch,controller.r_yaw,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,controller.accelz
3283.0,-0.0019443019991740584,0.0013429634273052216,-0.004109279252588749,0.0,0.0,0.0,0.0,1.0080218315124512
3285.0,-0.001340306713245809,0.0014348069671541452,-0.002694818889722228,0.0,0.0,0.0,0.0,1.0081144571304321
3287.0,0.000652033369988203,0.0012690697330981493,0.0005932951462455094,0.0,0.0,0.0,0.0,1.008660912513733
3289.0,0.0008343732915818691,0.0017894343473017216,0.0009620590135455132,0.0,0.0,0.0,0.0,1.0091125965118408
3291.0,-0.0018438282422721386,0.0028063415084034204,0.0010098210768774152,0.0,0.0,0.0,0.0,1.0092023611068726
3293.0,-0.0035164172295480967,0.003485972061753273,0.0027690394781529903,0.0,0.0,0.0,0.0,1.008926510810852
3295.0,-0.00042148458305746317,0.002005797578021884,0.002016571117565036,0.0,0.0,0.0,0.0,1.0086215734481812
3297.0,0.001111700665205717,-0.0017293852288275957,-0.001636751927435398,0.0,0.0,0.0,0.0,1.0085252523422241
3299.0,-0.0020685449708253145,-0.0033508872147649527,-0.001524666789919138,0.0,0.0,0.0,0.0,1.008579134941101
3301.0,-0.0028627768624573946,-0.0028802636079490185,0.0005439515225589275,0.0,0.0,0.0,0.0,1.0087740421295166
3303.0,-0.0004919615457765758,-0.0025698000099509954,0.0001473823795095086,0.0,0.0,0.0,0.0,1.0089064836502075
3305.0,-0.00017276658036280423,-0.00133525172714144,-0.0014339289627969265,0.0,0.0,0.0,0.0,1.0090739727020264
3307.0,-0.0005197277059778571,-0.001143201719969511,-0.0013127183774486184,0.0,0.0,0.0,0.0,1.0091818571090698
3309.0,-0.001712003955617547,-0.0013339115539565682,-4.798655572813004e-05,0.0,0.0,0.0,0.0,1.0090609788894653
3311.0,-0.003173637902364135,-0.0007669039187021554,0.0014589790953323245,0.0,0.0,0.0,0.0,1.0089139938354492
3313.0,-0.00379746500402689,-0.0013547101989388466,0.002314257901161909,0.0,0.0,0.0,0.0,1.0090826749801636
3315.0,-0.00492052361369133,0.0004236003151163459,0.003018240910023451,0.0,0.0,0.0,0.0,1.0092519521713257
3317.0,-0.004218184854835272,0.0020055475179105997,0.0016220308607444167,0.0,0.0,0.0,0.0,1.0093764066696167
3319.0,-0.0019552092999219894,0.001051920698955655,0.00028208812000229955,0.0,0.0,0.0,0.0,1.0096582174301147
3321.0,0.00014457946235779673,-0.0008659169543534517,-0.0001670636556809768,0.0,0.0,0.0,0.0,1.010130524635315
3323.0,0.0019855175632983446,-0.0034329507034271955,0.0004132699978072196,0.0,0.0,0.0,0.0,1.01063072681427
3325.0,0.0013194421771913767,-0.005044793710112572,-0.0010733278468251228,0.0,0.0,0.0,0.0,1.0110150575637817
3327.0,0.0014789424603804946,-0.003481802763417363,-0.00414104713127017,0.0,0.0,0.0,0.0,1.0110948085784912
3329.0,0.00146513304207474,0.001467777998186648,-0.004271870478987694,0.0,0.0,0.0,0.0,1.0101100206375122
3331.0,0.0009617881732992828,0.004407297354191542,-0.0017890017479658127,0.0,0.0,0.0,0.0,1.0082327127456665
3333.0,0.0008213394321501255,0.0020613863598555326,0.0016904575750231743,0.0,0.0,0.0,0.0,1.006048560142517
3335.0,-0.0007786244386807084,-0.00018070006626658142,0.0020835790783166885,0.0,0.0,0.0,0.0,1.0041143894195557
3337.0,-0.00339254317805171,-0.001021511503495276,0.0005874308990314603,0.0,0.0,0.0,0.0,1.0025720596313477
3339.0,-0.004707041662186384,-0.0029983376152813435,0.002838678192347288,0.0,0.0,0.0,0.0,1.0012402534484863
3341.0,-0.0025929943658411503,-0.004332805052399635,0.0050361501052975655,0.0,0.0,0.0,0.0,1.0001263618469238
3343.0,7.508163980673999e-05,-0.002298125997185707,0.0033957480918616056,0.0,0.0,0.0,0.0,0.9991649389266968
3345.0,-0.0005251572001725435,-9.706439595902339e-05,0.0014781623613089323,0.0,0.0,0.0,0.0,0.9983509182929993
3347.0,-0.0021414230577647686,-0.0007786100613884628,0.0010786998318508267,0.0,0.0,0.0,0.0,0.9978059530258179
3349.0,-0.0027166935615241528,-0.0017914772033691406,-0.00035357792512513697,0.0,0.0,0.0,0.0,0.9976300597190857
3351.0,-0.002418783726170659,-0.0012548572849482298,-0.0020392362494021654,0.0,0.0,0.0,0.0,0.9979747533798218
3353.0,-0.0013749641366302967,-0.0003773190837819129,-0.0011581333819776773,0.0,0.0,0.0,0.0,0.9985543489456177
3355.0,0.0007213326753117144,0.0010999494697898626,0.0011544987792149186,0.0,0.0,0.0,0.0,0.9989461898803711
3357.0,0.0034729293547570705,0.00030658405739814043,0.002651324262842536,0.0,0.0,0.0,0.0,0.9989833235740662
3359.0,0.0037673187907785177,-0.0011266696965321898,0.002769456710666418,0.0,0.0,0.0,0.0,0.999162495136261
3361.0,0.0022762969601899385,0.00015070375229697675,0.0009934833506122231,0.0,0.0,0.0,0.0,0.9996135234832764
3363.0,0.0009769252501428127,-0.0019679805263876915,-0.002895369427278638,0.0,0.0,0.0,0.0,0.9996390342712402
3365.0,0.0005773220327682793,-0.004428015556186438,-0.004674600437283516,0.0,0.0,0.0,0.0,0.9991496205329895
3367.0,0.001245612627826631,-0.000784904055763036,-0.0027346950955688953,0.0,0.0,0.0,0.0,0.9985982179641724
3369.0,0.0010876950109377503,0.0031352706719189882,-0.0023442218080163,0.0,0.0,0.0,0.0,0.9982907176017761
3371.0,-0.0008649356896057725,0.0034409635700285435,-0.002392024965956807,0.0,0.0,0.0,0.0,0.9983543157577515
3373.0,-0.0029480017255991697,0.002707257866859436,0.0007551570306532085,0.0,0.0,0.0,0.0,0.9985359907150269
3375.0,-0.0024703724775463343,0.004508391488343477,0.001560067175887525,0.0,0.0,0.0,0.0,0.9985359907150269
3377.0,0.000310932140564546,0.004217842593789101,0.0007793065742589533,0.0,0.0,0.0,0.0,0.9984229207038879
3379.0,0.0011746675008907914,0.00254631694406271,0.00035660204594023526,0.0,0.0,0.0,0.0,0.9980583786964417
3381.0,-0.00023538914683740586,0.0007576250936836004,-0.0019273798679932952,0.0,0.0,0.0,0.0,0.9977788329124451
3383.0,0.0008580032153986394,-0.0009447323391214013,-0.002792079234495759,0.0,0.0,0.0,0.0,0.9978790879249573
3385.0,0.003058976959437132,-0.0008013712940737605,-0.00017316681623924524,0.0,0.0,0.0,0.0,0.9982176423072815
3387.0,0.0024703044909983873,0.0001995548518607393,0.0024475979153066874,0.0,0.0,0.0,0.0,0.9983915686607361
3389.0,0.0002860275562852621,0.001382929040119052,0.0004809400124941021,0.0,0.0,0.0,0.0,0.9983751177787781
3391.0,-0.0013569867005571723,0.0009098482551053166,-0.0012115719728171825,0.0,0.0,0.0,0.0,0.9983987808227539
3393.0,-0.0012569483369588852,-0.0008779718191362917,0.0008284008945338428,0.0,0.0,0.0,0.0,0.9983351826667786
3395.0,-0.0002331346768187359,-0.0008032561163417995,0.0027410611510276794,0.0,0.0,0.0,0.0,0.9984118938446045
3397.0,0.0002192700922023505,0.0002998487907461822,0.000723042176105082,0.0,0.0,0.0,0.0,0.9987446069717407
3399.0,-0.0001968621654668823,-0.00023781634808983654,-0.00016299803974106908,0.0,0.0,0.0,0.0,0.9989355802536011
3401.0,-0.0013895536540076137,-0.00030997421708889306,0.00017946524894796312,0.0,0.0,0.0,0.0,0.9990677237510681
3403.0,-0.00176393729634583,0.0021424011792987585,-0.00020368701370898634,0.0,0.0,0.0,0.0,0.999164342880249
3405.0,-0.0005225143395364285,0.0034704883582890034,-0.002251341240480542,0.0,0.0,0.0,0.0,0.9992970824241638
3407.0,0.001612663734704256,0.003849332919344306,-0.0027979081496596336,0.0,0.0,0.0,0.0,0.9994848966598511
3409.0,0.0032776875887066126,0.004475350491702557,-0.0021369848400354385,0.0,0.0,0.0,0.0,0.9994175434112549
3411.0,0.005317334551364183,0.003355529857799411,-0.0011904380517080426,0.0,0.0,0.0,0.0,0.9991797804832458
3413.0,0.00469228345900774,0.001499438309110701,0.00017672457033768296,0.0,0.0,0.0,0.0,0.9991650581359863
3415.0,0.0010438085300847888,0.00048435028293170035,0.001627247198484838,0.0,0.0,0.0,0.0,0.9991498589515686
3417.0,-0.0009939305018633604,-0.00020196523109916598,0.002125570783391595,0.0,0.0,0.0,0.0,0.9990359544754028
3419.0,0.00020026795391459018,0.0005706275114789605,0.0007689035846851766,0.0,0.0,0.0,0.0,0.9991552233695984
3421.0,0.001702572568319738,0.00031423536711372435,-0.0003278523508924991,0.0,0.0,0.0,0.0,0.9993962645530701
3423.0,0.00024578464217484,-0.00037500628968700767,0.0013308837078511715,0.0,0.0,0.0,0.0,0.9992778897285461
3425.0,-0.002877720631659031,0.0008854293846525252,0.0013952167937532067,0.0,0.0,0.0,0.0,0.9991112351417542
3427.0,-0.004315346013754606,0.0017007826827466488,-0.0004099787038285285,0.0,0.0,0.0,0.0,0.9994011521339417
3429.0,-0.0035469261929392815,0.0015416620299220085,1.8576067304820754e-05,0.0,0.0,0.0,0.0,1.0000412464141846
