tick,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,baro.asl,baro.temp,baro.pressure,controller.cmd_thrust
5933.0,-0.003623459255322814,-0.008035477250814438,0.9979791641235352,-0.14736762642860413,-0.02266048453748226,0.03417901322245598,505.1701965332031,23.692630767822266,958.879638671875,0.0
5937.0,-0.003936431836336851,-0.007477938197553158,0.9989078640937805,-0.11299137771129608,-0.1986665576696396,0.20475336909294128,505.1701965332031,23.692354202270508,958.8792114257812,0.0
5941.0,-0.0042730094864964485,-0.007499741856008768,1.0001155138015747,0.10909660160541534,-0.2312288135290146,0.05845122039318085,505.1701965332031,23.692354202270508,958.8792114257812,0.0
5945.0,-0.003773678792640567,-0.007224346976727247,1.0006542205810547,-0.02053532563149929,-0.04637462645769119,0.1464722603559494,505.1701965332031,23.692354202270508,958.8792114257812,0.0
5949.0,-0.0036741162184625864,-0.007900603115558624,0.9999338984489441,-0.13631856441497803,0.13808517158031464,0.28293269872665405,505.1701965332031,23.692354202270508,958.8792114257812,0.0
5953.0,-0.004233963321894407,-0.009345948696136475,0.9990140199661255,0.07903970777988434,-0.03127874806523323,-0.3053956627845764,505.1701965332031,23.692354202270508,958.8792114257812,0.0
5957.0,-0.004423760809004307,-0.009994033724069595,0.9983128905296326,0.1484769731760025,0.1189858689904213,-0.10595310479402542,505.1701965332031,23.69544792175293,958.879638671875,0.0
5961.0,-0.004201027099043131,-0.009799937717616558,0.998481273651123,0.05073048546910286,-0.056654855608940125,0.07426164299249649,505.1701965332031,23.69544792175293,958.879638671875,0.0
5965.0,-0.004389303736388683,-0.00942252017557621,0.9997671246528625,0.11099095642566681,-0.16083337366580963,0.03894549608230591,505.1701965332031,23.69544792175293,958.879638671875,0.0
5969.0,-0.004396500997245312,-0.008871817961335182,1.0008573532104492,-0.05302443355321884,-0.2488740235567093,0.05654827132821083,505.1701965332031,23.69544792175293,958.879638671875,0.0
5973.0,-0.0035820454359054565,-0.008877411484718323,1.0009043216705322,-0.21891102194786072,0.09939708560705185,0.09804774075746536,505.1701965332031,23.69544792175293,958.879638671875,0.0
5977.0,-0.002518594264984131,-0.008505073375999928,1.0007662773132324,-0.07322976738214493,-0.06432804465293884,0.22190195322036743,505.197509765625,23.694469451904297,958.8762817382812,0.0
5981.0,-0.0028966099489480257,-0.0071718525141477585,1.0007375478744507,0.06894932687282562,-0.016013426706194878,-0.011130210012197495,505.197509765625,23.694469451904297,958.8762817382812,0.0
5985.0,-0.004215106833726168,-0.007789817173033953,1.000476360321045,-0.19839009642601013,-0.11314161866903305,-0.18848088383674622,505.197509765625,23.694469451904297,958.8762817382812,0.0
5989.0,-0.004476973786950111,-0.008543914183974266,0.9999843239784241,-0.11002059280872345,-0.20052702724933624,-0.3079075217247009,505.197509765625,23.694469451904297,958.8762817382812,0.0
5993.0,-0.003808689536526799,-0.008827011100947857,0.9995485544204712,-0.08022899925708771,-0.2892352342605591,0.13079455494880676,505.197509765625,23.694469451904297,958.8762817382812,0.0
5997.0,-0.003488413291051984,-0.008780192583799362,0.9993003606796265,-0.027165580540895462,0.054303426295518875,0.13273896276950836,505.2303161621094,23.695945739746094,958.8726196289062,0.0
6001.0,-0.0033787484280765057,-0.007843757048249245,1.0005910396575928,0.013107944279909134,0.027213603258132935,0.04793576896190643,505.2303161621094,23.695945739746094,958.8726196289062,0.0
6005.0,-0.002923802938312292,-0.008768060244619846,1.0008113384246826,0.17871113121509552,-0.16587267816066742,0.04858286678791046,505.2303161621094,23.695945739746094,958.8726196289062,0.0
6009.0,-0.0025253642816096544,-0.009137749671936035,0.9997340440750122,0.013484049588441849,0.0507485568523407,-0.15877270698547363,505.2303161621094,23.695945739746094,958.8726196289062,0.0
6013.0,-0.003493570489808917,-0.00898777600377798,1.0002940893173218,0.03406904637813568,0.40279415249824524,0.03886470943689346,505.2303161621094,23.695945739746094,958.8726196289062,0.0
6017.0,-0.00474697258323431,-0.009295775555074215,1.001723289489746,0.1875820904970169,-0.007353583350777626,0.2684468626976013,505.197509765625,23.69924545288086,958.8761596679688,0.0
6021.0,-0.0053563169203698635,-0.009058485738933086,1.001852035522461,0.07577993720769882,-0.019982345402240753,-0.1987564116716385,505.197509765625,23.69924545288086,958.8761596679688,0.0
6025.0,-0.00521921506151557,-0.008772180415689945,1.0015124082565308,0.12255784124135971,-0.23640036582946777,-0.1812179535627365,505.197509765625,23.69924545288086,958.8761596679688,0.0
6029.0,-0.004526181612163782,-0.008603742346167564,1.0008080005645752,0.10607627779245377,-0.5857448577880859,0.023976292461156845,505.197509765625,23.69924545288086,958.8761596679688,0.0
6033.0,-0.0033522399608045816,-0.008650279603898525,0.9995797276496887,-0.20580697059631348,-0.19670598208904266,-0.08988478034734726,505.197509765625,23.69924545288086,958.8761596679688,0.0
6037.0,-0.0027108481153845787,-0.008174960501492023,0.9989873766899109,0.06998812407255173,0.07389763742685318,-0.01604013703763485,505.224853515625,23.700620651245117,958.8734741210938,0.0
6041.0,-0.0028570799622684717,-0.007578798569738865,0.9989363551139832,0.1243569478392601,-0.058320704847574234,0.17748601734638214,505.224853515625,23.700620651245117,958.8734741210938,0.0
6045.0,-0.0033360181841999292,-0.006978306453675032,0.9993133544921875,-0.0258061233907938,0.0011011039605364203,-0.027219222858548164,505.224853515625,23.700620651245117,958.8734741210938,0.0
6049.0,-0.0033419011160731316,-0.006920342333614826,0.9994678497314453,0.019659964367747307,-0.12253191322088242,-0.050236914306879044,505.224853515625,23.700620651245117,958.8734741210938,0.0
6053.0,-0.002883350942283869,-0.007187950890511274,0.9997234344482422,0.062195222824811935,0.20864777266979218,-0.01216790173202753,505.224853515625,23.700620651245117,958.8734741210938,0.0
6057.0,-0.0027720334473997355,-0.007109998259693384,1.0012837648391724,-0.16080418229103088,0.06535644084215164,-0.016866043210029602,505.1920471191406,23.700551986694336,958.8770751953125,0.0
6061.0,-0.0025806922931224108,-0.008040357381105423,1.001267433166504,-0.020608779042959213,0.05680497735738754,0.11109177023172379,505.1920471191406,23.700551986694336,958.8770751953125,0.0
6065.0,-0.002319528954103589,-0.008522339165210724,1.0002187490463257,-0.10401271283626556,-0.04858660325407982,-0.04008674994111061,505.1920471191406,23.700551986694336,958.8770751953125,0.0
6069.0,-0.0033908081240952015,-0.008678636513650417,0.9990641474723816,0.03783413767814636,-0.2804470956325531,-0.14557895064353943,505.1920471191406,23.700551986694336,958.8770751953125,0.0
6073.0,-0.0031226431019604206,-0.008940434083342552,1.000085711479187,0.07864640653133392,-0.1008499413728714,-0.08905340731143951,505.1920471191406,23.700551986694336,958.8770751953125,0.0
6077.0,-0.003440312808379531,-0.009301763027906418,1.0007445812225342,0.1294420063495636,-0.0944424718618393,0.13739576935768127,505.1701965332031,23.701601028442383,958.8793334960938,0.0
6081.0,-0.003573564114049077,-0.009303802624344826,0.9997574687004089,-0.11665844917297363,0.18128402531147003,0.06058092042803764,505.1701965332031,23.701601028442383,958.8793334960938,0.0
6085.0,-0.003357279347255826,-0.009232347831130028,0.9990475177764893,-0.1635771095752716,0.025936800986528397,0.15364937484264374,505.1701965332031,23.701601028442383,958.8793334960938,0.0
6089.0,-0.002144518541172147,-0.009796492755413055,0.998437225818634,-0.0817624107003212,-0.0444883368909359,-0.11903414130210876,505.1701965332031,23.701601028442383,958.8793334960938,0.0
6093.0,-0.002114760922268033,-0.00990736298263073,0.9979153275489807,-0.005733050871640444,-0.046569257974624634,0.25480660796165466,505.1701965332031,23.701601028442383,958.8793334960938,0.0
6097.0,-0.002159897703677416,-0.008822415955364704,0.9986523389816284,-0.10426348447799683,0.15846888720989227,0.09701164066791534,505.142822265625,23.703474044799805,958.8823852539062,0.0
6101.0,-0.0017663383623585105,-0.007809778209775686,0.9996493458747864,-0.02850581705570221,0.20860527455806732,0.020482471212744713,505.142822265625,23.703474044799805,958.8823852539062,0.0
6105.0,-0.0013412919361144304,-0.007324608974158764,1.0007871389389038,0.05622241273522377,-0.09062159806489944,0.09046503901481628,505.142822265625,23.703474044799805,958.8823852539062,0.0
6109.0,-0.0016280332347378135,-0.007533538155257702,1.0018709897994995,-0.03149383142590523,-0.10913021862506866,0.039496514946222305,505.142822265625,23.703474044799805,958.8823852539062,0.0
6113.0,-0.002603554632514715,-0.008238477632403374,1.0019426345825195,0.02272411808371544,0.23278264701366425,0.1124797835946083,505.142822265625,23.703474044799805,958.8823852539062,0.0
6117.0,-0.0033698733896017075,-0.00877613015472889,1.0014296770095825,0.1277262419462204,-0.012299904599785805,0.02709461748600006,505.11004638671875,23.70490074157715,958.885986328125,0.0
6121.0,-0.0039788237772881985,-0.009672927670180798,1.0001988410949707,-0.029533645138144493,-0.140095517039299,0.03964904695749283,505.11004638671875,23.70490074157715,958.885986328125,0.0
6125.0,-0.004059669096022844,-0.009782284498214722,1.0003504753112793,-0.12479448318481445,-0.08213015645742416,-0.14681211113929749,505.11004638671875,23.70490074157715,958.885986328125,0.0
6129.0,-0.0040045324712991714,-0.00958442222326994,1.0010946989059448,0.007632737513631582,0.31855979561805725,0.1118275597691536,505.11004638671875,23.70490074157715,958.885986328125,0.0
6133.0,-0.003564180340617895,-0.009594928473234177,1.00126314163208,0.16419731080532074,0.1274596005678177,-0.2861515283584595,505.11004638671875,23.70490074157715,958.885986328125,0.0
6137.0,-0.003143802983686328,-0.009084576740860939,1.0021342039108276,-0.012814844027161598,0.048529691994190216,-0.3180285692214966,505.0389404296875,23.708147048950195,958.8934936523438,0.0
6141.0,-0.003141707507893443,-0.009192054159939289,1.0023577213287354,0.07029245793819427,-0.09446235001087189,0.11260271817445755,505.0389404296875,23.708147048950195,958.8934936523438,0.0
6145.0,-0.003469532821327448,-0.009053067304193974,1.0025380849838257,0.17448259890079498,-0.07526686042547226,0.013802523724734783,505.0389404296875,23.708147048950195,958.8934936523438,0.0
6149.0,-0.003803376806899905,-0.009172266349196434,1.004162073135376,0.14307142794132233,0.0780581533908844,-0.12614081799983978,505.0389404296875,23.708147048950195,958.8934936523438,0.0
6153.0,-0.004309566225856543,-0.009329634718596935,1.0041942596435547,-0.1951790601015091,0.057997625321149826,-0.044655244797468185,505.0389404296875,23.708147048950195,958.8934936523438,0.0
6157.0,-0.004026595503091812,-0.008978365920484066,1.0028430223464966,-0.0471874438226223,-0.22306284308433533,0.10069571435451508,505.1209716796875,23.706205368041992,958.8844604492188,0.0
6161.0,-0.004366133827716112,-0.008631017059087753,1.0018988847732544,0.04526511952280998,-0.24691401422023773,0.3324880599975586,505.1209716796875,23.706205368041992,958.8844604492188,0.0
6165.0,-0.0046092853881418705,-0.009365377016365528,1.0010931491851807,0.18262842297554016,0.10945594310760498,-0.04898630827665329,505.1209716796875,23.706205368041992,958.8844604492188,0.0
6169.0,-0.004014698788523674,-0.009888529777526855,1.000966191291809,0.09595747292041779,0.0073441206477582455,-0.12916679680347443,505.1209716796875,23.706205368041992,958.8844604492188,0.0
6173.0,-0.0037856546696275473,-0.009978237561881542,1.000475287437439,-0.10827399045228958,0.0927559956908226,-0.16243092715740204,505.1209716796875,23.706205368041992,958.8844604492188,0.0
6177.0,-0.0035249656066298485,-0.00991601962596178,0.9993124604225159,-0.09273617714643478,-0.09310237318277359,-0.06961458921432495,505.20843505859375,23.706928253173828,958.8753662109375,0.0
6181.0,-0.0038857930339872837,-0.009591912850737572,0.9993509650230408,-0.0923708900809288,-0.07738365978002548,0.1181633248925209,505.20843505859375,23.706928253173828,958.8753662109375,0.0
6185.0,-0.004315714351832867,-0.008774856105446815,1.0004276037216187,-0.12394267320632935,-0.12064576894044876,0.014593190513551235,505.20843505859375,23.706928253173828,958.8753662109375,0.0
6189.0,-0.004885861184448004,-0.008116775192320347,1.0013951063156128,-0.0030918968841433525,-0.20364423096179962,0.17716838419437408,505.20843505859375,23.706928253173828,958.8753662109375,0.0
6193.0,-0.004538228269666433,-0.008236442692577839,1.0015259981155396,-0.11603736877441406,0.0565141960978508,0.03479575738310814,505.20843505859375,23.706928253173828,958.8753662109375,0.0
6197.0,-0.0024040790740400553,-0.00782030075788498,1.0010807514190674,-0.05485069006681442,-0.06407144665718079,0.01519633550196886,505.2138977050781,23.706377029418945,958.8743286132812,0.0
6201.0,-0.0009297579526901245,-0.007705059368163347,1.0001630783081055,0.027205979451537132,-0.04197024926543236,-0.08481219410896301,505.2138977050781,23.706377029418945,958.8743286132812,0.0
6205.0,-0.0013293803203850985,-0.008419250138103962,0.9998289346694946,-0.006684389431029558,-0.15034648776054382,0.1480412483215332,505.2138977050781,23.706377029418945,958.8743286132812,0.0
6209.0,-0.0018638379406183958,-0.009334541857242584,0.9992513656616211,-0.10794991999864578,-0.10845840722322464,-0.4003107249736786,505.2138977050781,23.706377029418945,958.8743286132812,0.0
6213.0,-0.001680391957052052,-0.010203937999904156,0.9973652958869934,0.04895493760704994,0.06796234846115112,-0.07613065838813782,505.2138977050781,23.706377029418945,958.8743286132812,0.0
6217.0,-0.001819330034777522,-0.010648216120898724,0.9963379502296448,-0.037061549723148346,-0.12447918951511383,-0.12294140458106995,505.224853515625,23.70706558227539,958.8734741210938,0.0
6221.0,-0.002706749364733696,-0.01071422453969717,0.9975641965866089,0.038729969412088394,-0.36873844265937805,-0.21236474812030792,505.224853515625,23.70706558227539,958.8734741210938,0.0
6225.0,-0.0036681017372757196,-0.010013394057750702,0.9992499947547913,0.11839019507169724,-0.31272971630096436,-0.09301178902387619,505.224853515625,23.70706558227539,958.8734741210938,0.0
6229.0,-0.004474209621548653,-0.008219363167881966,1.0005873441696167,0.073886938393116,-0.15170274674892426,0.13255199790000916,505.224853515625,23.70706558227539,958.8734741210938,0.0
6233.0,-0.003528021974489093,-0.0077758231200277805,1.0004284381866455,-0.038396526128053665,-0.1271900236606598,-0.0782705694437027,505.224853515625,23.70706558227539,958.8734741210938,0.0
6237.0,-0.0024045382160693407,-0.008732503280043602,0.9994086623191833,0.23562827706336975,-0.04174954816699028,-0.05410136282444,505.1756591796875,23.708681106567383,958.87890625,0.0
6241.0,-0.0020082618575543165,-0.010250408202409744,0.9990715980529785,-0.014225230552256107,0.030138878151774406,0.026150349527597427,505.1756591796875,23.708681106567383,958.87890625,0.0
6245.0,-0.001801636884920299,-0.010955709964036942,0.9996376037597656,-0.09584926813840866,-0.07934211194515228,0.1692020297050476,505.1756591796875,23.708681106567383,958.87890625,0.0
6249.0,-0.0022924020886421204,-0.010564644820988178,1.0001693964004517,-0.12926064431667328,0.14624065160751343,-0.05327115207910538,505.1756591796875,23.708681106567383,958.87890625,0.0
6253.0,-0.0034419528674334288,-0.010345363058149815,1.0002849102020264,-0.16107596457004547,0.21411071717739105,-0.026135971769690514,505.1756591796875,23.708681106567383,958.87890625,0.0
6257.0,-0.004414472728967667,-0.008688561618328094,1.000463843345642,-0.0015323064289987087,-0.008809189312160015,-0.06462156772613525,505.1920471191406,23.70880126953125,958.8770141601562,0.0
6261.0,-0.004740532021969557,-0.008532578125596046,0.9991921782493591,0.003830221714451909,-0.21149183809757233,0.07960725575685501,505.1920471191406,23.70880126953125,958.8770141601562,0.0
6265.0,-0.004295818507671356,-0.00939430482685566,0.9983583688735962,0.10971438139677048,-0.18633709847927094,-0.0701313391327858,505.1920471191406,23.70880126953125,958.8770141601562,0.0
6269.0,-0.004064593464136124,-0.009072705172002316,0.9993770718574524,0.0021915221586823463,-0.11830982565879822,-0.03747405856847763,505.1920471191406,23.70880126953125,958.8770141601562,0.0
6273.0,-0.003896203124895692,-0.008284255862236023,1.0004953145980835,-0.06050117313861847,-0.1772366464138031,0.20240657031536102,505.1920471191406,23.70880126953125,958.8770141601562,0.0
6277.0,-0.0033475388772785664,-0.00773058645427227,1.000470519065857,0.06082528084516525,0.03601984307169914,-0.11801861971616745,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6281.0,-0.0037471181713044643,-0.0074786595068871975,1.0006818771362305,-0.11129634082317352,-0.08060117810964584,-0.11049298942089081,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6285.0,-0.0040352074429392815,-0.007158771622925997,1.0008310079574585,0.01472774799913168,0.2577924132347107,0.1384161114692688,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6289.0,-0.003939298912882805,-0.007552137598395348,1.000629186630249,-0.09526032209396362,0.28682875633239746,-0.04619131237268448,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6293.0,-0.00410653417930007,-0.007840324193239212,1.0001085996627808,0.008872441947460175,0.06617438048124313,-0.0018313316395506263,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6297.0,-0.0038654464296996593,-0.008817261084914207,0.9989657402038574,0.04893714189529419,-0.09855280071496964,0.21365520358085632,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6301.0,-0.004005554132163525,-0.007696723565459251,0.9980946183204651,-0.07366915792226791,0.13408738374710083,-0.1943855732679367,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6305.0,-0.003994212485849857,-0.006392628885805607,0.9988157153129578,-0.11545760929584503,-0.14083649218082428,-0.09353553503751755,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6309.0,-0.0032462121453136206,-0.00660563912242651,0.9999959468841553,0.01660233363509178,-0.10219531506299973,0.02203342132270336,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6313.0,-0.003116247244179249,-0.007208853494375944,1.0007719993591309,0.027265368029475212,-0.3842518925666809,0.12675273418426514,505.1701965332031,23.709985733032227,958.8792114257812,0.0
6317.0,-0.003216017270460725,-0.0075254193507134914,1.0008642673492432,0.05839419737458229,-0.03575440123677254,-0.030141891911625862,505.26312255859375,23.709779739379883,958.869140625,0.0
6321.0,-0.003948778845369816,-0.008099669590592384,1.0003762245178223,0.01662903092801571,-0.02925180085003376,0.007010674104094505,505.26312255859375,23.709779739379883,958.869140625,0.0
6325.0,-0.004314783029258251,-0.008316071704030037,0.999719500541687,-0.012664541602134705,-0.05198328569531441,-0.10985520482063293,505.26312255859375,23.709779739379883,958.869140625,0.0
6329.0,-0.0037305005826056004,-0.009037829004228115,0.9996777772903442,-0.21734072268009186,0.07498463988304138,-0.05622704327106476,505.26312255859375,23.709779739379883,958.869140625,0.0
6333.0,-0.003533372189849615,-0.009252278134226799,0.9999529719352722,0.007523064035922289,0.1393747478723526,-0.11492452025413513,505.26312255859375,23.709779739379883,958.869140625,0.0
6337.0,-0.004125535022467375,-0.009379937313497066,1.0016577243804932,0.14057955145835876,-0.15643100440502167,-0.16803574562072754,505.2138977050781,23.711809158325195,958.8745727539062,0.0
6341.0,-0.004753245040774345,-0.00930948369204998,1.0023998022079468,0.07580074667930603,-0.31946513056755066,0.007143447641283274,505.2138977050781,23.711809158325195,958.8745727539062,0.0
6345.0,-0.004692964255809784,-0.008614711463451385,1.0018938779830933,0.2522575557231903,-0.04561968147754669,-0.2934320271015167,505.2138977050781,23.711809158325195,958.8745727539062,0.0
6349.0,-0.004922529682517052,-0.008209877647459507,1.001307487487793,0.15744902193546295,-0.017988361418247223,-0.04140627384185791,505.2138977050781,23.711809158325195,958.8745727539062,0.0
6353.0,-0.0042745498940348625,-0.008381631225347519,1.000778317451477,-0.033525507897138596,0.04276883602142334,0.1944107860326767,505.2138977050781,23.711809158325195,958.8745727539062,0.0
6357.0,-0.0028507979586720467,-0.008520142175257206,1.0000141859054565,-0.10227344930171967,-0.13000009953975677,-0.12611359357833862,505.1920471191406,23.713336944580078,958.8771362304688,0.0
6361.0,-0.0025416638236492872,-0.009571370668709278,1.000465750694275,-0.3401861786842346,-0.1642030030488968,0.09375453740358353,505.1920471191406,23.713336944580078,958.8771362304688,0.0
6365.0,-0.0031746025197207928,-0.010724246501922607,1.0002198219299316,-0.11012914776802063,-0.170052632689476,-0.09486807882785797,505.1920471191406,23.713336944580078,958.8771362304688,0.0
6369.0,-0.003928782418370247,-0.01061989739537239,1.0003374814987183,-0.013993033207952976,-0.03718504309654236,-0.24126987159252167,505.1920471191406,23.713336944580078,958.8771362304688,0.0
6373.0,-0.0036735988687723875,-0.010154377669095993,1.0006159543991089,-0.08257503807544708,-0.13753220438957214,0.0686863362789154,505.1920471191406,23.713336944580078,958.8771362304688,0.0
6377.0,-0.003425827482715249,-0.00894893892109394,1.0006760358810425,-0.015504785813391209,-0.0137185612693429,-0.15171773731708527,505.1373596191406,23.71668815612793,958.8828125,0.0
6381.0,-0.0032517206855118275,-0.008377033285796642,0.9989728927612305,-0.0698261633515358,0.16767610609531403,0.012300971895456314,505.1373596191406,23.71668815612793,958.8828125,0.0
6385.0,-0.003308139042928815,-0.008707467466592789,0.9979638457298279,0.056535717099905014,-0.050211306661367416,0.006008160300552845,505.1373596191406,23.71668815612793,958.8828125,0.0
6389.0,-0.003431617980822921,-0.008057212457060814,0.9990689754486084,0.17458736896514893,-0.3692215383052826,0.07259175926446915,505.1373596191406,23.71668815612793,958.8828125,0.0
6393.0,-0.0035804491490125656,-0.007391362451016903,1.0001329183578491,-0.027915911749005318,-0.3059343695640564,-0.005129990633577108,505.1373596191406,23.71668815612793,958.8828125,0.0
6397.0,-0.0031979933846741915,-0.0071490854024887085,1.0014954805374146,-0.11203740537166595,0.18258845806121826,-0.1880066990852356,505.1701965332031,23.716997146606445,958.8795776367188,0.0
