Timestamp,INDI_Outer.az_reference,INDI_Outer.az_computed,INDI_Outer.az_measured
20163,0.004697875119745731,0.014672650955617428,-0.07205641269683838
20183,-0.070571169257164,-0.0037607746198773384,-0.025746461004018784
20203,-0.07083536684513092,-0.02042253687977791,0.04623042792081833
20223,-0.0026803696528077126,-0.0223237257450819,-0.04573575407266617
20243,-0.0017974385991692543,-0.016658050939440727,0.08235219120979309
20263,-0.03705938160419464,-0.016416145488619804,-0.019408078864216805
20283,-0.03834700584411621,-0.021259136497974396,0.09882906079292297
20303,-0.09206093847751617,-0.027466360479593277,0.044949889183044434
20323,-0.09964683651924133,-0.04412872716784477,-0.012854519300162792
20343,-0.10081569850444794,-0.05728323385119438,-0.029450086876749992
20363,-0.05628015100955963,-0.056556034833192825,-0.13220204412937164
20383,-0.043714411556720734,-0.05380777642130852,-0.09258715808391571
20403,-0.03895389288663864,-0.0498373918235302,-0.1383451223373413
20423,-0.02234512008726597,-0.04388217628002167,0.005422123242169619
20443,-0.08141984045505524,-0.045636218041181564,-0.021630020812153816
20463,-0.08213505893945694,-0.05369992554187775,-0.03712397441267967
20483,0.03383999690413475,-0.052699822932481766,-0.014202887192368507
20982,0.20087330043315887,0.0429183654487133,-0.09049385040998459
21002,0.2106924206018448,0.08360351622104645,0.01443502213805914
21022,0.2577592134475708,0.11952172964811325,0.1265132874250412
21042,0.2550581693649292,0.15150609612464905,0.1154211163520813
21062,0.143828347325325,0.16771824657917023,0.22655972838401794
21082,0.1253896802663803,0.15589208900928497,0.12719683349132538
21102,0.10628599673509598,0.14277198910713196,0.23505808413028717
21122,0.027122098952531815,0.1144694983959198,0.25728628039360046
21142,0.007277508266270161,0.08817053586244583,0.2283899188041687
21162,0.024745654314756393,0.0692439153790474,0.0016734731616452336
21182,0.02273951843380928,0.056013911962509155,0.06817269325256348
21202,-0.01578081026673317,0.04068192467093468,0.09441324323415756
21222,-0.022360673174262047,0.024145271629095078,-0.01492560375481844
21242,-0.13800030946731567,0.0022422121837735176,0.09842326492071152
21262,-0.14710576832294464,-0.03512338548898697,-0.033794570714235306
21282,-0.11484234780073166,-0.061847034841775894,-0.03408225253224373
21302,-0.11504216492176056,-0.0740988478064537,-0.1403811275959015
21322,-0.10763043165206909,-0.08136783540248871,-0.07754694670438766
21342,-0.15676379203796387,-0.09702065587043762,-0.0579201802611351
21362,-0.15125828981399536,-0.1089220643043518,-0.07426080852746964
21382,-0.17845231294631958,-0.12160587310791016,-0.2031743824481964
21402,-0.16397953033447266,-0.13047678768634796,-0.17684787511825562
21422,-0.09621144831180573,-0.12784230709075928,-0.2748355269432068
21442,-0.07332956790924072,-0.11283275485038757,-0.09505584836006165
21462,0.013568298891186714,-0.09417803585529327,-0.1698089987039566
21482,0.032411325722932816,-0.0611674040555954,-0.15754154324531555
21502,0.045220911502838135,-0.03344453126192093,-0.10151001065969467
21522,-0.047021638602018356,-0.036469291895627975,-0.13567529618740082
21542,-0.0379142165184021,-0.03633952513337135,-0.028039738535881042
21562,-0.16376885771751404,-0.06259402632713318,0.009084818884730339
21582,-0.16343742609024048,-0.08666419982910156,0.020241891965270042
21602,-0.08029881119728088,-0.09056364744901657,-0.02510092779994011
21622,-0.08458258211612701,-0.08683193475008011,-0.06180974841117859
21642,-0.11103697121143341,-0.08734498918056488,-0.11390376836061478
21662,-0.10107093304395676,-0.08945046365261078,-0.10817115753889084
21682,-0.10693743079900742,-0.08961261808872223,-0.18587714433670044
21702,-0.09176766872406006,-0.08923693001270294,-0.05562456324696541
21722,-0.08300843834877014,-0.08671613782644272,-0.09826713800430298
