Timestamp,INDI_Outer.az_reference,INDI_Outer.az_computed,INDI_Outer.az_measured
34941,0.023363159969449043,-0.009860367514193058,0.08177214860916138
34961,-0.008094239979982376,-0.006263176444917917,0.17340269684791565
34981,-0.01786251924932003,-0.008330153301358223,0.08271120488643646
35001,-0.030286887660622597,-0.012523194774985313,-0.042223915457725525
35021,-0.031032182276248932,-0.01692986488342285,-0.04476043954491615
35041,-0.030275601893663406,-0.01974090188741684,0.021383853629231453
35061,-0.03326190635561943,-0.02264603227376938,-0.06074555590748787
35081,-0.026649482548236847,-0.02351348288357258,-0.13306742906570435
35101,-0.047092586755752563,-0.029285479336977005,-0.10553991049528122
35121,-0.03729551285505295,-0.0314406119287014,-0.01011568307876587
35141,-0.021604085341095924,-0.029437409713864326,0.007821820676326752
35161,-0.020100943744182587,-0.026775343343615532,-0.08269600570201874
35181,-0.036502737551927567,-0.026294974610209465,-0.09002607315778732
35201,-0.031619466841220856,-0.02714960090816021,-0.04503408819437027
35221,0.09807989001274109,-0.016647936776280403,-0.02814732864499092
35241,0.10177907347679138,0.01309763453900814,0.04173099622130394
35261,0.10263858735561371,0.03532058373093605,-0.042525630444288254
35281,0.013784568756818771,0.02932632714509964,0.059089623391628265
35301,0.00990789569914341,0.024308349937200546,0.025751138105988503
35321,-0.0067022074945271015,0.016778361052274704,-0.011301498860120773
35341,-0.0016835005953907967,0.011154085397720337,0.07183948159217834
35361,-0.013985199853777885,0.0061113666743040085,0.14633652567863464
35381,-0.02036021091043949,-0.00035067336284555495,-0.01332931313663721
35401,-0.06055833771824837,-0.008699273690581322,-0.12923282384872437
35421,-0.05496464669704437,-0.020351342856884003,-0.05173148959875107
35441,-0.10161798447370529,-0.02971208468079567,-0.03774494677782059
35461,-0.09783510118722916,-0.04669543728232384,-0.13672427833080292
35481,-0.08428657054901123,-0.05602770298719406,-0.09173580259084702
35501,-0.036031417548656464,-0.05103543400764465,-0.1339643895626068
35521,-0.026224616914987564,-0.04405984282493591,-0.026590799912810326
35541,0.031016670167446136,-0.02814938686788082,0.10984170436859131
35561,0.02632751129567623,-0.013797352090477943,0.025754647329449654
35581,-0.07197629660367966,-0.01421705074608326,0.03547915071249008
35601,-0.07990743964910507,-0.029823921620845795,0.0019406909123063087
35621,-0.07395142316818237,-0.04175484552979469,-0.07016424834728241
35641,-0.0676264613866806,-0.04785560071468353,-0.08270419389009476
35661,-0.059438131749629974,-0.050323065370321274,-0.10012772679328918
35681,-0.025294605642557144,-0.044150400906801224,-0.15728893876075745
