Timestamp,INDI_Outer.az_reference,INDI_Outer.az_computed,INDI_Outer.az_measured
20639,-0.06391466408967972,-0.04317350313067436,-0.04284021258354187
20659,-0.05951211601495743,-0.04711555689573288,-0.1044955924153328
20679,-0.08141350746154785,-0.05548616871237755,-0.03113408572971821
20699,-0.07880736142396927,-0.06048000976443291,-0.04582463204860687
20719,-0.08288049697875977,-0.06560806930065155,-0.0672546774148941
20739,-0.07518866658210754,-0.06792402267456055,-0.05347629636526108
20759,-0.07636576145887375,-0.06885652989149094,-0.03536513075232506
20779,-0.06519921123981476,-0.0686330571770668,-0.16532301902770996
20799,0.047150496393442154,-0.05398859828710556,-0.09990435838699341
20819,0.05446206033229828,-0.02660261280834675,-0.10034172981977463
20839,0.08776276558637619,-0.003123501781374216,-0.10232628136873245
20859,0.0963658019900322,0.02091779001057148,-0.03726664558053017
20879,0.10323968529701233,0.040388986468315125,-0.00751016428694129
20899,0.05656706169247627,0.04353179782629013,0.16319988667964935
20919,0.04700147360563278,0.04489525035023689,0.1294298768043518
20939,0.013070874847471714,0.038536231964826584,0.15510383248329163
20959,0.004318829160183668,0.03033079020678997,0.11339622735977173
20979,-0.010482482612133026,0.021192915737628937,0.03391677513718605
20999,-0.011982593685388565,0.012433663010597229,0.033218033611774445
21019,0.008541347458958626,0.007575015537440777,0.03855186328291893
21039,0.005316061433404684,0.007065852638334036,-0.008693641051650047
21059,-0.010329214856028557,0.0054063014686107635,0.0940074473619461
21079,-0.015117861330509186,0.0006059017032384872,-0.03092241659760475
21099,-0.016727332025766373,-0.0033090095967054367,0.054536983370780945
21119,-0.03506237640976906,-0.010960281826555729,-0.07922042161226273
21139,-0.032608047127723694,-0.016547856852412224,-0.12303127348423004
21159,-0.004778938367962837,-0.015411756001412868,-0.048776306211948395
21179,0.004978606011718512,-0.011444110423326492,-0.030966855585575104
21199,0.050387218594551086,-0.0011954591609537601,-0.03237486630678177
21219,0.05332938954234123,0.012066041119396687,0.05115846171975136
21239,0.07235102355480194,0.023570947349071503,-0.053366370499134064
21259,0.0771012082695961,0.035874299705028534,-0.03728184849023819
21279,0.02700844034552574,0.04456789791584015,0.04508846625685692
21299,0.02338828146457672,0.03898767754435539,0.07460638135671616
21319,0.019362088292837143,0.033828530460596085,0.0765073150396347
21339,-0.041864022612571716,0.014417003840208054,0.08974014967679977
21359,-0.046539321541786194,0.0006107489462010562,0.09295552968978882
21379,-0.025715749710798264,-0.007691016886383295,-0.01866782084107399
21399,-0.026282863691449165,-0.012131276540458202,-0.09462198615074158
21419,0.045306362211704254,-0.004251818172633648,-0.17301444709300995
21439,0.05732837691903114,0.010290599428117275,-0.09631767868995667
21459,-0.0038679195567965508,0.015746690332889557,0.07655993849039078
21479,-0.009044840931892395,0.009820221923291683,0.06263595819473267
21499,0.003975754603743553,0.005302788224071264,0.004138659220188856
21519,0.008321237750351429,0.005034657195210457,-0.05042405053973198
21539,0.009491574950516224,0.005821866448968649,-0.009511081501841545
21559,-0.017416665330529213,0.00020222539023961872,-0.07264464348554611
21579,-0.014691773802042007,-0.003893308574333787,-0.03020905703306198
21599,-0.025019103661179543,-0.008546828292310238,-0.0690322294831276
21619,-0.020247161388397217,-0.011604390107095242,-0.025518419221043587
21639,0.0062240008264780045,-0.009849020279943943,-0.04321092367172241
21659,0.009749503806233406,-0.004812182392925024,0.04911778122186661
21679,-0.02624974586069584,-0.0039643896743655205,-0.029736600816249847
21699,-0.027116794139146805,-0.00994963850826025,-0.0548270046710968
21719,-0.05909644067287445,-0.014311838895082474,0.04464291036128998
21739,-0.058698415756225586,-0.02532050758600235,-0.02432558685541153
21759,-0.05453866720199585,-0.03238573297858238,0.011185139417648315
21779,-0.12033123522996902,-0.05236447602510452,-0.06605950742959976
21799,-0.12000802159309387,-0.06833663582801819,-0.07885555177927017
21819,-0.08379334211349487,-0.07341764122247696,-0.19842761754989624
21839,-0.06517351418733597,-0.07115966081619263,-0.0991138145327568
21859,-0.019284317269921303,-0.06115788593888283,0.03866646811366081
21879,-0.017917558550834656,-0.04915414750576019,-0.03192462772130966
21899,-0.020586106926202774,-0.03956812992691994,0.041704099625349045
21919,-0.02252613753080368,-0.033839914947748184,-0.0639907643198967
21939,0.04714823514223099,-0.027243465185165405,-0.07483500987291336
21959,0.05396624654531479,-0.006741272751241922,0.052318550646305084
21979,0.05299331620335579,0.00856156274676323,0.0018868965562433004
21999,0.08741895854473114,0.02768058143556118,0.10620240122079849
22019,0.08558497577905655,0.041720226407051086,0.0651216134428978
22039,0.04721701517701149,0.04487922042608261,0.07822522521018982
22059,0.03846442326903343,0.0428055003285408,-0.0013448596000671387
22079,-0.011788086034357548,0.03341519460082054,0.02094881981611252
22704,0.043728306889534,0.025937477126717567,-0.03557563200592995
22724,0.04469108209013939,0.0304041039198637,0.048062946647405624
22744,0.099021315574646,0.04342751204967499,0.03339052572846413
22764,0.09459841251373291,0.05611507222056389,0.09671762585639954
22784,0.09253959357738495,0.06455814093351364,0.043778691440820694
22804,0.09376463294029236,0.07038708031177521,0.010174155235290527
22824,0.06208787113428116,0.07137113064527512,0.10155152529478073
22844,0.058662571012973785,0.0668523833155632,-0.007280953228473663
22864,-0.025157030671834946,0.058840300887823105,0.09247079491615295
22884,-0.03036256693303585,0.03549220412969589,0.044305525720119476
22904,-0.034716200083494186,0.01730332523584366,-0.07012332230806351
22924,-0.022015562281012535,0.006615732796490192,-0.027865491807460785
22944,-0.015947792679071426,4.4765733036911115e-05,-0.09182234108448029
22964,-0.10721080005168915,-0.02076280117034912,0.022959092631936073
22984,-0.11436913162469864,-0.043366771191358566,0.014379473403096199
23004,-0.10441231727600098,-0.05903061851859093,0.01772349700331688
23024,-0.10974444448947906,-0.0698675587773323,-0.06864865124225616
23044,-0.08205080032348633,-0.07612409442663193,-0.04811790958046913
23064,-0.07723211497068405,-0.07553422451019287,-0.11912181973457336
23084,-0.07121025025844574,-0.07279250025749207,-0.18201681971549988
23104,-0.05376497656106949,-0.06826215982437134,-0.1960477977991104
23124,-0.03345006704330444,-0.060162581503391266,-0.05693434178829193
23144,0.04427057504653931,-0.035092730075120926,-0.04323197528719902
23164,0.05160435661673546,-0.012896318919956684,0.0010577613720670342
23184,0.030412301421165466,-0.0002471385523676872,0.09443487226963043
23595,-0.08497491478919983,-0.042615488171577454,0.007006133906543255
23615,-0.05889669433236122,-0.05008399859070778,0.03535109758377075
23635,-0.05496908724308014,-0.050968993455171585,-0.13461928069591522
23655,-0.02778395637869835,-0.048609040677547455,-0.12225709855556488
23675,-0.017814476042985916,-0.04058673232793808,-0.04835881292819977
23695,-0.010577308014035225,-0.0329824835062027,-0.01973084546625614
23715,-0.015082808211445808,-0.028168601915240288,-0.01580151543021202
23735,-0.012782453559339046,-0.02389252744615078,-0.07294167578220367
23755,-0.04804166033864021,-0.02717294916510582,-0.09161417931318283
23775,-0.04294853284955025,-0.030963977798819542,-0.006144254468381405
23795,0.020090896636247635,-0.024795180186629295,0.03766250237822533
