Timestamp,INDI_Outer.az_reference,INDI_Outer.az_computed,INDI_Outer.az_measured
21210,-0.017359085381031036,-0.02131241373717785,-0.06748271733522415
21230,0.0027461256831884384,-0.015833061188459396,0.03581302613019943
21250,0.001668785698711872,-0.011190959252417088,-0.03384953364729881
21270,0.03878278285264969,-0.002219686983153224,-0.11256007850170135
21290,0.04608141630887985,0.009537327103316784,0.002631247043609619
21310,0.07396425306797028,0.021066872403025627,0.003926990088075399
21330,0.07393646240234375,0.034029770642519,0.04735660180449486
21350,0.08213555812835693,0.04359447583556175,0.021998396143317223
21370,0.08154318481683731,0.05236436426639557,-0.023789983242750168
21390,0.08395293354988098,0.059250157326459885,0.12078535556793213
21410,0.039248958230018616,0.054718535393476486,0.040822338312864304
21430,0.03411082178354263,0.0488966703414917,0.07933970540761948
21450,0.029292898252606392,0.04348757490515709,0.10061129182577133
21470,0.018040191382169724,0.037225306034088135,0.10690464824438095
21490,-0.002667382825165987,0.028294682502746582,0.03940848261117935
21510,-0.007699564099311829,0.01909506507217884,-0.05190690606832504
21530,0.021473616361618042,0.014707157388329506,-0.021700188517570496
21954,0.002550466451793909,-0.02490612305700779,0.05147537961602211
21974,-0.023032568395137787,-0.020531008020043373,-0.04371495544910431
21994,-0.0193959791213274,-0.020396793261170387,-0.03298531472682953
22014,-0.05698932334780693,-0.02176365815103054,-0.023959551006555557
22034,-0.05530215799808502,-0.03029060550034046,-0.1033448651432991
22054,-0.050978340208530426,-0.035963039845228195,-0.03765606880187988
22074,-0.12202996015548706,-0.05494695156812668,-0.05747930333018303
22094,-0.12250146269798279,-0.07062534987926483,-0.01524720061570406
22114,-0.13890933990478516,-0.08574256300926208,-0.14076821506023407
22134,-0.13103030622005463,-0.09663143008947372,-0.20266450941562653
22154,-0.10044196248054504,-0.09969068318605423,-0.22536806762218475
22174,-0.08142335712909698,-0.09507551044225693,-0.19612029194831848
22194,-0.028491642326116562,-0.08335162699222565,-0.007208447903394699
22214,-0.02298891916871071,-0.06723793596029282,-0.04602694511413574
22234,0.04781961441040039,-0.050153136253356934,-0.024410957470536232
22254,0.05138469859957695,-0.023742666468024254,-0.010721455328166485
22274,0.062378011643886566,-0.002946769120171666,-0.04753786697983742
22294,0.11598485708236694,0.025498775765299797,-0.00030288577545434237
22314,0.12036262452602386,0.04815446957945824,0.010046102106571198
22334,0.03226817026734352,0.049052730202674866,0.07865849882364273
22354,0.02956308051943779,0.04339759796857834,0.02349177375435829
22374,0.06954124569892883,0.044688399881124496,0.08122075349092484
22772,-0.07120788842439651,-0.04536185786128044,-0.12622852623462677
22792,-0.06520124524831772,-0.04988953098654747,-0.1468890756368637
22812,-0.057884909212589264,-0.05138804391026497,0.0037930889520794153
22832,-0.05882382392883301,-0.0521431528031826,-0.08882622420787811
22852,-0.09076584130525589,-0.052713822573423386,-0.035597849637269974
22872,-0.09277466684579849,-0.06138748303055763,-0.057481639087200165
22892,-0.08753544837236404,-0.06725123524665833,-0.08784506469964981
22912,-0.15355870127677917,-0.08815348148345947,-0.12146421521902084
22932,-0.14555823802947998,-0.10150212049484253,-0.18694134056568146
22952,-0.10784569382667542,-0.10380340367555618,-0.25894278287887573
22972,-0.08419021964073181,-0.09876233339309692,-0.13319139182567596
22992,-0.06737689673900604,-0.09044057875871658,-0.19381415843963623
23012,-0.04248189181089401,-0.07851159572601318,-0.21228083968162537
23032,-0.009334911592304707,-0.0629369243979454,-0.07511918246746063
23052,0.005401088856160641,-0.04588355869054794,-0.13475026190280914
23072,-0.018560975790023804,-0.030204806476831436,-0.10443712025880814
23092,-0.010376409627497196,-0.02482881397008896,-0.018822187557816505
23112,-0.008465442806482315,-0.020192520692944527,-0.010054872371256351
23132,-0.04114021360874176,-0.02340787835419178,0.12617649137973785
23152,-0.05042489245533943,-0.028874963521957397,-0.04194675758481026
23172,-0.012624282389879227,-0.027620472013950348,0.07149390876293182
23192,-0.01093448605388403,-0.02317827381193638,-0.003944532014429569
23212,0.051442354917526245,-0.01407270785421133,0.04705137759447098
23232,0.055422380566596985,0.0036863803397864103,0.010301625356078148
23867,0.002272939309477806,0.02243882045149803,0.17682331800460815
23887,0.01709643006324768,0.02253718301653862,0.15339820086956024
23907,0.014468252658843994,0.020252658054232597,0.06756574660539627
23927,0.03582778945565224,0.023861026391386986,0.05642680451273918
23947,0.03801475465297699,0.02653149701654911,0.054565634578466415
23967,0.01694551110267639,0.025782907381653786,0.057229626923799515
23987,0.01419937051832676,0.02271360717713833,-0.015258894301950932
24007,-0.038376301527023315,0.014257610775530338,0.03688131272792816
24027,-0.03961608558893204,0.0003335328947287053,-0.02171889878809452
24047,-0.08395548164844513,-0.012208216823637486,0.020860526710748672
24067,-0.08123046159744263,-0.03013633005321026,-0.04987207427620888
24087,-0.07420312613248825,-0.04204612597823143,-0.05934807285666466
24107,-0.05842296779155731,-0.04684807360172272,-0.11693145334720612
24127,-0.054793354123830795,-0.048300039023160934,-0.018309971317648888
24147,-0.09668443351984024,-0.05685131251811981,0.02762400172650814
24167,-0.10342350602149963,-0.06630042940378189,0.01986708492040634
24187,-0.09249750524759293,-0.07286624610424042,-0.12632909417152405
