tick,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,controller.r_roll,controller.r_pitch,controller.r_yaw,controller.accelz
3333.0,0.0,0.0,0.0,0.0,0.0020180337596684694,-0.003761937143281102,-0.002484869444742799,1.002652645111084
3335.0,0.0,0.0,0.0,0.0,0.001766324508935213,-0.005083619616925716,-0.003426404669880867,1.001356840133667
3337.0,0.0,0.0,0.0,0.0,0.0012577123707160354,-0.004251596983522177,-0.00018729148723650724,1.0005600452423096
3339.0,0.0,0.0,0.0,0.0,-0.0008033032063394785,-0.0018040210707113147,0.002754321787506342,1.0001351833343506
3341.0,0.0,0.0,0.0,0.0,-0.0032579810358583927,-0.000878560240380466,0.0018773662159219384,0.9995364546775818
3343.0,0.0,0.0,0.0,0.0,-0.0029594467487186193,-0.0005451171309687197,0.00035228795604780316,0.9987710118293762
3345.0,0.0,0.0,0.0,0.0,-0.001488194684498012,0.0007707163458690047,-0.0010898291366174817,0.9982910752296448
3347.0,0.0,0.0,0.0,0.0,-0.003334504086524248,0.003640573238953948,0.00022943675867281854,0.9982501864433289
3349.0,0.0,0.0,0.0,0.0,-0.004519475158303976,0.0047792671248316765,0.002040305407717824,0.9984844923019409
3351.0,0.0,0.0,0.0,0.0,-0.00203716685064137,0.002373887225985527,0.0011512888595461845,0.9989194869995117
3353.0,0.0,0.0,0.0,0.0,-0.00026612781221047044,0.0003691766469273716,-0.0009812751086428761,0.9992526769638062
3355.0,0.0,0.0,0.0,0.0,0.001149179064668715,0.0003908273938577622,-0.0025926707312464714,0.9991962909698486
3357.0,0.0,0.0,0.0,0.0,0.002074488438665867,0.001593722146935761,-0.0004041818028781563,0.9990972876548767
3359.0,0.0,0.0,0.0,0.0,0.0014388528652489185,0.004640735220164061,0.003366664284840226,0.9989980459213257
3361.0,0.0,0.0,0.0,0.0,-9.0884102974087e-05,0.00451640784740448,0.0019625418353825808,0.9991561770439148
3363.0,0.0,0.0,0.0,0.0,0.0009096126304939389,0.0008704783977009356,-0.002105089370161295,0.9995810389518738
3365.0,0.0,0.0,0.0,0.0,0.0030282363295555115,0.0010136216878890991,-0.0038268256466835737,0.9997891783714294
3367.0,0.0,0.0,0.0,0.0,0.0005518516409210861,0.001876063528470695,-0.002810963662341237,1.0000029802322388
3369.0,0.0,0.0,0.0,0.0,-0.0046366555616259575,1.543299549666699e-05,-0.0006742007099092007,1.0002036094665527
3371.0,0.0,0.0,0.0,0.0,-0.005744403228163719,-0.0014503831043839455,0.0010257590329274535,1.000195860862732
3373.0,0.0,0.0,0.0,0.0,-0.004880678374320269,-0.0014249623054638505,0.0007187328883446753,0.9999336004257202
3375.0,0.0,0.0,0.0,0.0,-0.0057087610475718975,-0.0009742375696077943,0.001036647125147283,0.9994398951530457
3377.0,0.0,0.0,0.0,0.0,-0.005243489518761635,-0.001096310093998909,0.0029482590034604073,0.9990041255950928
3379.0,0.0,0.0,0.0,0.0,-0.0012456949334591627,-0.0012387036113068461,0.002837314736098051,0.9989685416221619
3381.0,0.0,0.0,0.0,0.0,0.0037703095003962517,-0.0014310784172266722,-0.0009401610004715621,0.9992435574531555
3383.0,0.0,0.0,0.0,0.0,0.004265874624252319,-0.0007924254750832915,-0.0012386454036459327,0.99932861328125
3385.0,0.0,0.0,0.0,0.0,0.0004815619613509625,-0.0016434870194643736,0.0011275080032646656,0.9991319179534912
3387.0,0.0,0.0,0.0,0.0,-0.0020393715240061283,-0.0035726993810385466,0.001443633926101029,0.9989731907844543
3389.0,0.0,0.0,0.0,0.0,-0.003781764768064022,-0.0008069819305092096,0.0008877435466274619,0.9990785121917725
3391.0,0.0,0.0,0.0,0.0,-0.002488576341420412,0.0026105644647032022,0.0008160727447830141,0.9994239211082458
3393.0,0.0,0.0,0.0,0.0,0.0003270091547165066,-3.372068385942839e-05,-0.0005104258889332414,1.0001577138900757
3395.0,0.0,0.0,0.0,0.0,0.0009128223173320293,-0.005110211204737425,-0.0005205951165407896,1.0012003183364868
3397.0,0.0,0.0,0.0,0.0,-0.0007331227534450591,-0.0056848167441785336,0.002333694137632847,1.00192391872406
3399.0,0.0,0.0,0.0,0.0,-0.003040689742192626,-0.0017744244541972876,0.0025996314361691475,1.0018330812454224
3401.0,0.0,0.0,0.0,0.0,-0.005333663430064917,0.001471322146244347,0.0007256101816892624,1.0010874271392822
3403.0,0.0,0.0,0.0,0.0,-0.006151368375867605,0.0013544551329687238,0.0010016892338171601,1.0004487037658691
3405.0,0.0,0.0,0.0,0.0,-0.003454286837950349,-0.0001664916635490954,0.000271861586952582,0.9997878074645996
3407.0,0.0,0.0,0.0,0.0,0.0008836039341986179,0.002589296316727996,0.00027161577600054443,0.9989869594573975
3409.0,0.0,0.0,0.0,0.0,0.0016613382613286376,0.00601811520755291,-8.212063221435528e-06,0.9984216094017029
3411.0,0.0,0.0,0.0,0.0,0.003087271237745881,0.006831326987594366,-0.0023060431703925133,0.9979528784751892
3413.0,0.0,0.0,0.0,0.0,0.0030251850839704275,0.005884326528757811,-0.0010150910820811987,0.9975376725196838
3415.0,0.0,0.0,0.0,0.0,0.000981773715466261,0.0032600220292806625,0.0013084806269034743,0.997393012046814
3417.0,0.0,0.0,0.0,0.0,-0.0014732950367033482,0.0011754618026316166,0.002251317724585533,0.9973518252372742
3419.0,0.0,0.0,0.0,0.0,-0.0026243231259286404,0.0034145612735301256,0.003208762500435114,0.9975996017456055
3421.0,0.0,0.0,0.0,0.0,-0.0011338023468852043,0.004997951444238424,0.00012035645340802148,0.9980857372283936
3423.0,0.0,0.0,0.0,0.0,0.00045295775635167956,0.0020059561356902122,-0.004493727348744869,0.9986189603805542
3425.0,0.0,0.0,0.0,0.0,0.00022013246780261397,0.00015451792569365352,-0.0057615842670202255,0.9993358254432678
3427.0,0.0,0.0,0.0,0.0,0.00014292549167294055,-0.0010010863188654184,-0.003753621131181717,1.0000604391098022
3429.0,0.0,0.0,0.0,0.0,-0.0016566411359235644,-0.002825039904564619,7.972303137648851e-05,1.0005290508270264
3431.0,0.0,0.0,0.0,0.0,-0.0027395051438361406,-0.0030150420498102903,0.001310642110183835,1.0011018514633179
3433.0,0.0,0.0,0.0,0.0,-0.00190246244892478,-0.0029259950388222933,0.0003517105069477111,1.0016918182373047
3435.0,0.0,0.0,0.0,0.0,0.0008464698330499232,-0.0063338433392345905,-7.650494808331132e-05,1.001757264137268
3437.0,0.0,0.0,0.0,0.0,0.002765275537967682,-0.007794749457389116,-0.0016418774612247944,1.0017790794372559
3439.0,0.0,0.0,0.0,0.0,0.001899762311950326,-0.0027781391981989145,-0.0011147420154884458,1.0017054080963135
3441.0,0.0,0.0,0.0,0.0,-0.0004353958647698164,-1.360596070298925e-05,0.0028460307512432337,1.0012762546539307
3443.0,0.0,0.0,0.0,0.0,-0.0013996980851516128,-0.0027735247276723385,0.002537369728088379,1.0006688833236694
3445.0,0.0,0.0,0.0,0.0,-0.0022609918378293514,-0.003823346458375454,-0.0010957440827041864,1.0002951622009277
3447.0,0.0,0.0,0.0,0.0,-0.002599920378997922,-0.002751984167844057,-0.0010735334362834692,1.0002743005752563
3449.0,0.0,0.0,0.0,0.0,-0.00033005187287926674,0.00010513572487980127,0.0003643290256150067,1.0003712177276611
3451.0,0.0,0.0,0.0,0.0,0.00014715299766976386,0.000524995441082865,0.0015910504152998328,1.0003595352172852
3453.0,0.0,0.0,0.0,0.0,-0.0004045518289785832,-0.0014853822067379951,0.0024315614718943834,1.0002849102020264
3455.0,0.0,0.0,0.0,0.0,-0.0006505076889880002,0.0001221806014655158,0.002897180151194334,1.0002862215042114
3457.0,0.0,0.0,0.0,0.0,-0.0016953937010839581,0.004660320468246937,0.0023323670029640198,1.0002036094665527
3459.0,0.0,0.0,0.0,0.0,-0.0005742061766795814,0.004373408854007721,-0.00028589332941919565,0.9998893737792969
3461.0,0.0,0.0,0.0,0.0,0.001612972468137741,0.00313708558678627,-0.00034867707290686667,0.9994380474090576
3463.0,0.0,0.0,0.0,0.0,0.0010424170177429914,0.0030780150555074215,0.0025845319032669067,0.9989907741546631
3465.0,0.0,0.0,0.0,0.0,-0.0009886317420750856,0.003078843466937542,0.0024453646037727594,0.9989243149757385
3467.0,0.0,0.0,0.0,0.0,-0.0019579511135816574,0.0021139164455235004,-6.245225085876882e-05,0.9989840984344482
3469.0,0.0,0.0,0.0,0.0,-0.0025063366629183292,-0.0005617061397060752,-0.001499863457866013,0.9986382722854614
3471.0,0.0,0.0,0.0,0.0,-0.002091831760481,-0.0018032954540103674,-0.000973267073277384,0.9978805780410767
3473.0,0.0,0.0,0.0,0.0,0.0007213749922811985,0.0004965933039784431,-0.0021212236024439335,0.9972869157791138
3475.0,0.0,0.0,0.0,0.0,0.0019622899126261473,0.0036497837863862514,-0.0023665265180170536,0.9971714615821838
3477.0,0.0,0.0,0.0,0.0,0.0010784814367070794,0.0037012838292866945,-0.0013897318858653307,0.9971336126327515
3479.0,0.0,0.0,0.0,0.0,-0.001092266640625894,0.0034236435312777758,-0.0028031757101416588,0.9969552159309387
3481.0,0.0,0.0,0.0,0.0,-0.0009829099290072918,0.0034583210945129395,-0.0030105956830084324,0.9966046214103699
3483.0,0.0,0.0,0.0,0.0,-0.0018315939232707024,0.0036738889757543802,-0.00044611215707845986,0.9963379502296448
3485.0,0.0,0.0,0.0,0.0,-0.0018072298262268305,0.0031761769205331802,0.0015675869071856141,0.9962478876113892
3487.0,0.0,0.0,0.0,0.0,-0.0004123589023947716,0.0020120195113122463,0.003315859939903021,0.9963575601577759
3489.0,0.0,0.0,0.0,0.0,-0.0006528953090310097,0.003317425260320306,0.0026361846830695868,0.99668288230896
3491.0,0.0,0.0,0.0,0.0,-0.0019052987918257713,0.004476036876440048,-0.0012724498519673944,0.9973127841949463
3493.0,0.0,0.0,0.0,0.0,-0.0014644138282164931,0.004132268484681845,-0.0025097124744206667,0.9983018040657043
3495.0,0.0,0.0,0.0,0.0,0.00039006033330224454,0.0008415122865699232,-0.0016354565741494298,0.9989239573478699
3497.0,0.0,0.0,0.0,0.0,0.0013859216123819351,-0.0021390439942479134,-0.0019919408950954676,0.9988375306129456
3499.0,0.0,0.0,0.0,0.0,0.0007345068734139204,-0.002083428204059601,0.0006129231187514961,0.9985843896865845
3501.0,0.0,0.0,0.0,0.0,0.00012726108252536505,-0.0013745126780122519,0.003293339628726244,0.9984079003334045
3503.0,0.0,0.0,0.0,0.0,0.0012553249252960086,-0.001561513519845903,0.0030783393885940313,0.9982618093490601
3505.0,0.0,0.0,0.0,0.0,0.0024395983200520277,-0.001316579757258296,-0.0013462549541145563,0.9982343912124634
3507.0,0.0,0.0,0.0,0.0,0.0037052894476801157,0.0015780339017510414,-0.0037464662455022335,0.9984255433082581
3509.0,0.0,0.0,0.0,0.0,0.003887007711455226,0.002617322141304612,-0.002246835734695196,0.9987143278121948
3511.0,0.0,0.0,0.0,0.0,0.002281952416524291,0.0020704769995063543,-0.000493293977342546,0.9989131093025208
3513.0,0.0,0.0,0.0,0.0,0.0006483891629613936,0.0019786818884313107,-0.0002627636131364852,0.999132513999939
3515.0,0.0,0.0,0.0,0.0,0.00018196598102804273,0.0014766324311494827,-0.0006806081510148942,0.9993649125099182
3517.0,0.0,0.0,0.0,0.0,-0.000598854327108711,0.0016095633618533611,-0.0003061621682718396,0.9997738599777222
3519.0,0.0,0.0,0.0,0.0,-0.002871639095246792,0.0023222449235618114,0.001575780683197081,1.0003546476364136
3521.0,0.0,0.0,0.0,0.0,-0.0037708866875618696,0.0010738284327089787,0.0027586829382926226,1.000648856163025
3523.0,0.0,0.0,0.0,0.0,-0.0023454520851373672,-0.0006538269226439297,0.002739789430052042,1.0007177591323853
3525.0,0.0,0.0,0.0,0.0,-0.002672310220077634,-0.0016247954918071628,0.0009486159542575479,1.000685214996338
3527.0,0.0,0.0,0.0,0.0,-0.0014667720533907413,-0.0030434727668762207,-0.0012285900302231312,1.0002846717834473
3529.0,0.0,0.0,0.0,0.0,0.002507284050807357,-0.003002878511324525,-0.00101479550357908,0.9996145367622375
3531.0,0.0,0.0,0.0,0.0,0.0036650279071182013,0.0003354809887241572,-2.1933892639935948e-05,0.998926043510437
3533.0,0.0,0.0,0.0,0.0,0.004351981915533543,0.0016173659823834896,0.00140562211163342,0.9983859062194824
3535.0,0.0,0.0,0.0,0.0,0.0044034686870872974,-0.00020837884221691638,0.002749363426119089,0.9981601238250732
3543.0,0.0,0.0,0.0,0.0,0.001015581307001412,-0.0023967635352164507,0.0015361298574134707,0.9981907606124878
3545.0,0.0,0.0,0.0,0.0,0.0014686984941363335,-0.0022379467263817787,-0.0012054996332153678,0.9976006150245667
3547.0,0.0,0.0,0.0,0.0,0.0019299869891256094,0.0002177363494411111,-0.002948917681351304,0.9970070719718933
3549.0,0.0,0.0,0.0,0.0,0.0018756367499008775,0.0012494559632614255,-0.0030067930929362774,0.9969063997268677
3551.0,0.0,0.0,0.0,0.0,-0.00035517438664101064,-0.000580484454985708,0.0005873976624570787,0.9972765445709229
3553.0,0.0,0.0,0.0,0.0,-0.000912330171559006,0.0013666123850271106,0.0018557411385700107,0.9978659749031067
3555.0,0.0,0.0,0.0,0.0,0.0001646415184950456,0.0033182718325406313,-3.1250874599209055e-05,0.998363733291626
3557.0,0.0,0.0,0.0,0.0,0.0002278917090734467,0.0027758816722780466,-0.003009040839970112,0.9989435076713562
3559.0,0.0,0.0,0.0,0.0,-0.0009691334562376142,0.0015625439118593931,-0.0032518678344786167,0.9995751976966858
3561.0,0.0,0.0,0.0,0.0,-0.0011715978616848588,-0.0005935193621553481,-0.0007052654400467873,0.9999999403953552
3563.0,0.0,0.0,0.0,0.0,-0.0009920684387907386,0.0011620091972872615,0.00022333413653541356,1.0001460313796997
3565.0,0.0,0.0,0.0,0.0,-0.0003879197174683213,0.005585966166108847,-0.0009224269306287169,0.9999976754188538
3567.0,0.0,0.0,0.0,0.0,9.811304335016757e-05,0.008096438832581043,-0.002767592668533325,0.9997490644454956
3569.0,0.0,0.0,0.0,0.0,-0.0001276529801543802,0.00617546122521162,-0.00189850979950279,0.9996612668037415
3571.0,0.0,0.0,0.0,0.0,-0.0003795812663156539,0.003049802966415882,-0.0004085100081283599,0.9996484518051147
3573.0,0.0,0.0,0.0,0.0,0.0003005050530191511,0.0010898889740929008,0.0016533432062715292,0.9995168447494507
3575.0,0.0,0.0,0.0,0.0,0.0015406983438879251,-0.00013118878996465355,0.004755196161568165,0.9993730187416077
3577.0,0.0,0.0,0.0,0.0,0.0011292524868622422,9.818677790462971e-05,0.005738722160458565,0.9994784593582153
3579.0,0.0,0.0,0.0,0.0,-0.0012394733494147658,0.0007593063055537641,0.0017822865629568696,0.9997590184211731
3581.0,0.0,0.0,0.0,0.0,-0.004074572119861841,0.0009082715259864926,-0.0010209744796156883,0.9998672008514404
3583.0,0.0,0.0,0.0,0.0,-0.0034251438919454813,0.0009063626057468355,-0.0008612332749180496,0.9999204874038696
3585.0,0.0,0.0,0.0,0.0,-0.002328320872038603,0.00034651425085030496,-0.0012646090472117066,1.0001628398895264
3587.0,0.0,0.0,0.0,0.0,-0.0002647052751854062,-0.001115645281970501,-0.002754493383690715,1.0002384185791016
3589.0,0.0,0.0,0.0,0.0,0.002940764417871833,-0.0011925420258194208,-0.003937608562409878,1.0000766515731812
3591.0,0.0,0.0,0.0,0.0,0.0025971143040806055,0.0015450601931661367,-0.0013780363369733095,1.0000208616256714
3593.0,0.0,0.0,0.0,0.0,0.00023604785383213311,0.002194430213421583,0.0009335483773611486,1.0002347230911255
3595.0,0.0,0.0,0.0,0.0,-4.897284452454187e-05,-0.0005457827355712652,0.0008613588288426399,1.0003920793533325
3597.0,0.0,0.0,0.0,0.0,-0.0007610784959979355,-0.00255800923332572,-4.86035060021095e-05,1.0003241300582886
3599.0,0.0,0.0,0.0,0.0,-0.0016038274625316262,-0.0022739022970199585,-0.00039031350752338767,0.9999868273735046
3601.0,0.0,0.0,0.0,0.0,-0.0024223162326961756,0.0017151685897260904,0.00019638414960354567,0.9993189573287964
3603.0,0.0,0.0,0.0,0.0,-0.0012352325720712543,0.0056738536804914474,0.00021541447495110333,0.9984686970710754
3605.0,0.0,0.0,0.0,0.0,0.0011725611984729767,0.0045585245825350285,6.032591045368463e-05,0.9977810978889465
3607.0,0.0,0.0,0.0,0.0,0.0016652854392305017,-0.0005629080696962774,-0.0014955830993130803,0.9973018169403076
3609.0,0.0,0.0,0.0,0.0,0.0022408361546695232,-0.004878291394561529,-0.004418142605572939,0.9969220161437988
3611.0,0.0,0.0,0.0,0.0,0.0025065282825380564,-0.00420438451692462,-0.0016492637805640697,0.9969305396080017
3613.0,0.0,0.0,0.0,0.0,0.0026794574223458767,-0.0016403839690610766,0.00011209867079742253,0.9970654249191284
3615.0,0.0,0.0,0.0,0.0,0.0008984457817859948,0.0011744145303964615,0.0001522748643765226,0.9971839189529419
3617.0,0.0,0.0,0.0,0.0,-0.0018180595943704247,0.0022177824284881353,0.001441467902623117,0.9974818229675293
3619.0,0.0,0.0,0.0,0.0,-0.0023221664596349,0.0010467068059369922,0.002876231912523508,0.9981058835983276
3621.0,0.0,0.0,0.0,0.0,-0.002033983124420047,-0.0015553201083093882,0.0023584754671901464,0.9989995956420898
3623.0,0.0,0.0,0.0,0.0,-0.0010814884444698691,-0.0006889495998620987,-0.0004371028917375952,0.9998915791511536
3625.0,0.0,0.0,0.0,0.0,0.00027560684247873724,0.0025197849608957767,-0.0032814471051096916,1.0003596544265747
3627.0,0.0,0.0,0.0,0.0,0.00041899163625203073,0.002444949233904481,-0.005272823851555586,1.000118374824524
3629.0,0.0,0.0,0.0,0.0,-0.0006368382018990815,0.0013208941090852022,-0.0016459173057228327,0.9992935657501221
3631.0,0.0,0.0,0.0,0.0,-0.002034917939454317,-3.96716313844081e-05,0.002644771011546254,0.998289942741394
3633.0,0.0,0.0,0.0,0.0,-0.0011935696238651872,-0.0011701775947585702,0.002277590334415436,0.9976633787155151
3635.0,0.0,0.0,0.0,0.0,-0.000721622840501368,-0.00046985462540760636,0.0002995421236846596,0.9976869821548462
3637.0,0.0,0.0,0.0,0.0,-0.0018062673043459654,-4.631005140254274e-05,-0.001296818838454783,0.9980720281600952
3639.0,0.0,0.0,0.0,0.0,-0.0022717826068401337,-0.0014221635647118092,-0.005215188022702932,0.9985998272895813
3641.0,0.0,0.0,0.0,0.0,-0.002117292955517769,-0.0009396328241564333,-0.007416541688144207,0.9990984201431274
3643.0,0.0,0.0,0.0,0.0,-0.0008836412453092635,0.002071730326861143,-0.003205659566447139,0.9991635680198669
3645.0,0.0,0.0,0.0,0.0,0.0006012156954966486,0.0035832941066473722,0.00020723312627524137,0.9987987875938416
3647.0,0.0,0.0,0.0,0.0,0.0023985332809388638,0.0009320193203166127,-0.0020729894749820232,0.99864262342453
3649.0,0.0,0.0,0.0,0.0,0.001208510366268456,-0.0018818136304616928,-0.0027914876118302345,0.9989190101623535
3651.0,0.0,0.0,0.0,0.0,0.0004098211647942662,-0.003178664715960622,-0.0001592881017131731,0.999362587928772
3653.0,0.0,0.0,0.0,0.0,0.001064491574652493,-0.0019278809195384383,0.000836688675917685,0.9996423721313477
3655.0,0.0,0.0,0.0,0.0,0.0021005014423280954,-0.0004100543446838856,-0.00048631979734636843,0.999595046043396
3657.0,0.0,0.0,0.0,0.0,0.0021124144550412893,0.00039826545980758965,-0.0029844881501048803,0.9995104074478149
3659.0,0.0,0.0,0.0,0.0,0.0008038477972149849,0.0006468623178079724,-0.0029971087351441383,0.9996370077133179
3661.0,0.0,0.0,0.0,0.0,-0.002011140575632453,0.00040047612856142223,-0.00027989252703264356,0.9998477101325989
3663.0,0.0,0.0,0.0,0.0,-0.003531515831127763,-5.4691467084921896e-05,0.0011141254799440503,0.9997776746749878
3665.0,0.0,0.0,0.0,0.0,-0.003235486801713705,-0.001387817203067243,0.0006882607704028487,0.9995295405387878
3667.0,0.0,0.0,0.0,0.0,-0.0031133899465203285,-0.001631694263778627,0.0018299808725714684,0.9993995428085327
3669.0,0.0,0.0,0.0,0.0,-0.0013509199488908052,-0.0023698629811406136,0.003991870675235987,0.9994088411331177
3671.0,0.0,0.0,0.0,0.0,0.0006004599272273481,-0.0031280831899493933,0.0012656106846407056,0.9992092251777649
3673.0,0.0,0.0,0.0,0.0,0.0004241399001330137,-0.005514110438525677,-0.003616572357714176,0.9988470077514648
3675.0,0.0,0.0,0.0,0.0,-0.0011188938515260816,-0.008015458472073078,-0.004207230638712645,0.9987198710441589
3677.0,0.0,0.0,0.0,0.0,-0.0015536650316789746,-0.005481780506670475,0.00042311972356401384,0.9991062879562378
3679.0,0.0,0.0,0.0,0.0,-8.541205170331523e-05,-0.0017145122401416302,0.0036852401681244373,1.0000650882720947
3681.0,0.0,0.0,0.0,0.0,0.002967434236779809,0.00046896637650206685,0.0024192763958126307,1.001158356666565
3683.0,0.0,0.0,0.0,0.0,0.004763697274029255,0.0029827291145920753,-0.0012176628224551678,1.0018748044967651
3693.0,0.0,0.0,0.0,0.0,-0.001936618355102837,-0.004486341495066881,0.004215973895043135,1.000666856765747
3695.0,0.0,0.0,0.0,0.0,0.001029709354043007,-0.0032757206354290247,0.007163202855736017,1.000285267829895
3697.0,0.0,0.0,0.0,0.0,0.001621548319235444,-0.001170926378108561,0.005036477465182543,1.0000132322311401
3699.0,0.0,0.0,0.0,0.0,0.0009988324018195271,0.0004911690484732389,-0.0009102579206228256,0.9996939301490784
3701.0,0.0,0.0,0.0,0.0,0.0011809709249064326,-0.001203901949338615,-0.004504811950027943,0.9992640614509583
3703.0,0.0,0.0,0.0,0.0,0.001521699596196413,-0.004744317382574081,-0.0030979192815721035,0.9989246726036072
3705.0,0.0,0.0,0.0,0.0,-0.001248830696567893,-0.00641707144677639,0.0008845441043376923,0.9987974762916565
3707.0,0.0,0.0,0.0,0.0,-0.004598017316311598,-0.006480837240815163,0.0011395078618079424,0.998764157295227
3709.0,0.0,0.0,0.0,0.0,-0.004269607365131378,-0.004842808004468679,0.000782109156716615,0.9989050030708313
3711.0,0.0,0.0,0.0,0.0,-0.0024831686168909073,-0.0020429198630154133,0.003169762436300516,0.9993197321891785
3713.0,0.0,0.0,0.0,0.0,-0.0012621304485946894,0.001986241200938821,0.002767733996734023,0.9997174739837646
3715.0,0.0,0.0,0.0,0.0,0.00029874747269786894,0.00476331589743495,-0.0016383434413000941,0.9998658895492554
3717.0,0.0,0.0,0.0,0.0,0.0013841439504176378,0.003115309402346611,-0.003327540587633848,0.9999954700469971
3719.0,0.0,0.0,0.0,0.0,0.0008588171331211925,0.0005805552355013788,-0.00017554429359734058,0.9998661279678345
3721.0,0.0,0.0,0.0,0.0,-0.001382449408993125,0.0008092959760688245,0.0012931055389344692,0.9993829131126404
3723.0,0.0,0.0,0.0,0.0,-0.0021885279566049576,-0.0007990369340404868,0.0005910498439334333,0.999048113822937
3725.0,0.0,0.0,0.0,0.0,-0.0006046280614100397,-0.0034156679175794125,0.0010078506311401725,0.9986015558242798
3727.0,0.0,0.0,0.0,0.0,0.0006625066162087023,-0.003103037364780903,0.002470669336616993,0.9979609847068787
3729.0,0.0,0.0,0.0,0.0,-0.0017740671755746007,-0.0005391313461586833,0.0024549628142267466,0.9977402091026306
3731.0,0.0,0.0,0.0,0.0,-0.0021761804819107056,0.0004684379091486335,-0.0002653986739460379,0.9980745911598206
3733.0,0.0,0.0,0.0,0.0,0.0008314911974593997,-0.00029349795659072697,-0.003017486073076725,0.9984962940216064
3735.0,0.0,0.0,0.0,0.0,0.0019687050953507423,7.255798846017569e-05,-0.0018296500202268362,0.9987882375717163
3737.0,0.0,0.0,0.0,0.0,0.0009872507071122527,-9.610597771825269e-05,0.0009950518142431974,0.9989179372787476
3739.0,0.0,0.0,0.0,0.0,0.0035218822304159403,-0.00030900005367584527,0.002126102102920413,0.9988406896591187
3741.0,0.0,0.0,0.0,0.0,0.005572841502726078,-0.0002270868862979114,-0.0005906934384256601,0.9983845949172974
3743.0,0.0,0.0,0.0,0.0,0.0036851128097623587,-0.0015877776313573122,-0.002167723374441266,0.997925877571106
3745.0,0.0,0.0,0.0,0.0,0.0012834046501666307,-0.0034523564390838146,-0.0011825142428278923,0.9978960156440735
3747.0,0.0,0.0,0.0,0.0,-0.00024340934760402888,-0.004484589211642742,-0.0004477136244531721,0.9981513619422913
